OBJECTID,Name,RegionID,RegionName,AreaPercen,AreaSqMi,StatLabel,StatName,Value,Units,MinLimit,MaxLimit
7001,17-SWML-1.4,gc1240,,,,DRNAREA,Drainage Area,4.48,square miles,0.06,2070
7002,17-SWML-1.4,gc1241,,,,DRNAREA,Drainage Area,4.48,square miles,0.2,1230
7003,17-SWML-1.4,gc1241,,,,SOILINDEX,Mean Basin Hydrologic Soils Index,-999.99,dimensionless,2.1,4
7004,17-SWML-1.4,gc1242,,,,DRNAREA,Drainage Area,4.48,square miles,0.2,471
7005,17-SWML-1.4,gc1242,,,,MARAVPRE,Mean March Precipitation,-999.99,inches,0.71,4.63
7006,17-SWML-1.4,gc1242,,,,LAT_OUT,Latitude of Basin Outlet,-999.99,degrees,40.54,44.57
7007,17-SWML-1.4,gc1243,,,,DRNAREA,Drainage Area,4.48,square miles,2.77,564
7008,17-SWML-1.4,gc1243,,,,JANAVPRE,Mean January Precipitation,-999.99,inches,0.94,8.77
7009,17-SWML-1.4,gc1244,,,,DRNAREA,Drainage Area,4.48,square miles,1.26,1180
7010,17-SWML-1.4,gc1244,,,,LAT_OUT,Latitude of Basin Outlet,-999.99,degrees,41.02,42.59
7011,17-SWML-1.4,gc205,,,,DRNAREA,Drainage Area,4.48,square miles,0.6,1060
7012,17-SWML-1.4,gc205,,,,PRECIP,Mean Annual Precipitation,44.59,inches,11,43
7013,17-SWML-1.4,gc206,,,,DRNAREA,Drainage Area,4.48,square miles,0.8,1680
7014,17-SWML-1.4,gc206,,,,ELEV,Mean Basin Elevation,-999.99,feet,3540,7950
7015,17-SWML-1.4,gc207,,,,DRNAREA,Drainage Area,4.48,square miles,2.2,1450
7016,17-SWML-1.4,gc207,,,,PRECIP,Mean Annual Precipitation,44.59,inches,10,41
7017,17-SWML-1.4,gc208,,,,DRNAREA,Drainage Area,4.48,square miles,2.4,1230
7018,17-SWML-1.4,gc208,,,,ELEV,Mean Basin Elevation,-999.99,feet,5740,10710
7019,17-SWML-1.4,gc209,,,,DRNAREA,Drainage Area,4.48,square miles,4.1,360
7020,17-SWML-1.4,gc209,,,,ELEV,Mean Basin Elevation,-999.99,feet,5770,10500
7021,17-SWML-1.4,gc209,,,,LAT_GAGE,Latitude,-999.99,decimal degrees,36.44,39.5
7022,17-SWML-1.4,gc210,,,,DRNAREA,Drainage Area,4.48,square miles,0.2,210
7023,17-SWML-1.4,gc210,,,,ELEV,Mean Basin Elevation,-999.99,feet,4770,9960
7024,17-SWML-1.4,gc211,,,,DRNAREA,Drainage Area,4.48,square miles,5.6,340
7025,17-SWML-1.4,gc211,,,,ELEV,Mean Basin Elevation,-999.99,feet,6070,9560
7026,17-SWML-1.4,gc212,,,,DRNAREA,Drainage Area,4.48,square miles,1,1990
7027,17-SWML-1.4,gc212,,,,ELEV,Mean Basin Elevation,-999.99,feet,4300,10200
7028,17-SWML-1.4,gc213,,,,DRNAREA,Drainage Area,4.48,square miles,4,1180
7029,17-SWML-1.4,gc213,,,,ELEV,Mean Basin Elevation,-999.99,feet,6550,10060
7030,17-SWML-1.4,gc214,,,,DRNAREA,Drainage Area,4.48,square miles,0.1,1000
7031,17-SWML-1.4,gc215,,,,DRNAREA,Drainage Area,4.48,square miles,0.2,890
7032,17-SWML-1.4,gc215,,,,EVAPAN,Mean Annual Pan Evaporation,-999.99,inches,44.1,55.7
7033,17-SWML-1.4,gc216,,,,DRNAREA,Drainage Area,4.48,square miles,0.6,1520
7034,17-SWML-1.4,gc216,,,,ELEV,Mean Basin Elevation,-999.99,feet,1730,8700
7035,17-SWML-1.4,gc217,,,,DRNAREA,Drainage Area,4.48,square miles,0.1,1780
7036,17-SWML-1.4,gc218,,,,DRNAREA,Drainage Area,4.48,square miles,0.8,1860
7037,17-SWML-1.4,gc218,,,,ELEV,Mean Basin Elevation,-999.99,feet,3350,8950
7038,17-SWML-1.4,gc219,,,,DRNAREA,Drainage Area,4.48,square miles,25.1,480
7039,17-SWML-1.4,gc219,,,,ELEV,Mean Basin Elevation,-999.99,feet,6300,9930
7040,17-SWML-1.4,gc219,,,,LNG_GAGE,Longitude,-999.99,decimal degrees,105.5,106.74
7041,17-SWML-1.4,gc220,,,,DRNAREA,Drainage Area,4.48,square miles,0.2,1500
7042,17-SWML-1.4,gc220,,,,EVAPAN,Mean Annual Pan Evaporation,-999.99,inches,47.3,80.2
7043,17-SWML-1.4,gc204,,,,DRNAREA,Drainage Area,4.48,square miles,0.11,0.78
7044,17-SWML-1.4,gc1515,,,,DRNAREA,Drainage Area,4.48,square miles,0.83,208
7045,17-SWML-1.4,gc1515,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,46.61,200
7046,17-SWML-1.4,gc1515,,,,ROCKDEP,Depth to Rock,-999.99,inches,24.24,59.15
7047,17-SWML-1.4,gc1771,,,,DRNAREA,Drainage Area,4.48,square miles,0.28,189
7048,17-SWML-1.4,gc1771,,,,IMPNLCD01,Percent Impervious NLCD2001,-999.99,percent,2.3,46
7049,17-SWML-1.4,gc1468,,,,DRNAREA,Drainage Area,4.48,square miles,1.82,571
7050,17-SWML-1.4,gc1468,,,,PRECIP,Mean Annual Precipitation,44.59,inches,70,300
7051,17-SWML-1.4,gc1469,,,,DRNAREA,Drainage Area,4.48,square miles,92.7,19900
7052,17-SWML-1.4,gc1469,,,,PRECIP,Mean Annual Precipitation,44.59,inches,12,100
7053,17-SWML-1.4,gc1470,,,,DRNAREA,Drainage Area,4.48,square miles,4.74,19400
7054,17-SWML-1.4,gc1470,,,,PRECIP,Mean Annual Precipitation,44.59,inches,20,220
7055,17-SWML-1.4,gc1471,,,,DRNAREA,Drainage Area,4.48,square miles,4.74,19400
7056,17-SWML-1.4,gc1471,,,,PRECIP,Mean Annual Precipitation,44.59,inches,20,220
7057,17-SWML-1.4,gc1472,,,,DRNAREA,Drainage Area,4.48,square miles,29.7,11400
7058,17-SWML-1.4,gc1472,,,,PRECIP,Mean Annual Precipitation,44.59,inches,10,24
7059,17-SWML-1.4,gc1473,,,,DRNAREA,Drainage Area,4.48,square miles,9.19,321000
7060,17-SWML-1.4,gc1473,,,,PRECIP,Mean Annual Precipitation,44.59,inches,15,80
7061,17-SWML-1.4,gc1474,,,,DRNAREA,Drainage Area,4.48,square miles,2.79,9520
7062,17-SWML-1.4,gc1474,,,,PRECIP,Mean Annual Precipitation,44.59,inches,8,35
7063,17-SWML-1.4,gc1214,,,,DRNAREA,Drainage Area,4.48,square miles,1,1060
7064,17-SWML-1.4,gc1214,,,,PRECIP,Mean Annual Precipitation,44.59,inches,18,47
7065,17-SWML-1.4,gc1218,,,,DRNAREA,Drainage Area,4.48,square miles,1,5250
7066,17-SWML-1.4,gc1218,,,,PRECIP,Mean Annual Precipitation,44.59,inches,8,49
7067,17-SWML-1.4,gc1222,,,,DRNAREA,Drainage Area,4.48,square miles,2,517
7068,17-SWML-1.4,gc1222,,,,ELEV,Mean Basin Elevation,-999.99,feet,7790,11500
7069,17-SWML-1.4,gc1226,,,,DRNAREA,Drainage Area,4.48,square miles,1,4390
7070,17-SWML-1.4,gc1226,,,,PRECIP,Mean Annual Precipitation,44.59,inches,10,51
7071,17-SWML-1.4,gc1422,,,,ELEVMAX,Maximum Basin Elevation,-999.99,feet,2505,9329
7072,17-SWML-1.4,gc1422,,,,HIELONGRAT,Hawaii Elongation Ratio,-999.99,dimensionless,0.17,0.34
7073,17-SWML-1.4,gc1422,,,,HIMARRATE,Hawaii Mean Rainfall Rate,-999.99,cubic feet per second,6.8,51
7074,17-SWML-1.4,gc1423,,,,DRNAREA,Drainage Area,4.48,square miles,0.12,11.6
7075,17-SWML-1.4,gc1424,,,,DRNAREA,Drainage Area,4.48,square miles,0.2,10.2
7076,17-SWML-1.4,gc1424,,,,ELV10_85,Elevation of 10 and 85 points,-999.99,feet,720,5280
7077,17-SWML-1.4,gc1424,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,90,274
7078,17-SWML-1.4,gc1658,,,,DRNAREA,Drainage Area,4.48,square miles,13,6360
7079,17-SWML-1.4,gc1659,,,,DRNAREA,Drainage Area,4.48,square miles,13,6360
7080,17-SWML-1.4,gc1659,,,,DRAININD,Drainage_Index,-999.99,dimensionless,3.37,16
7081,17-SWML-1.4,gc1660,,,,DRNAREA,Drainage Area,4.48,square miles,6.88,5090
7082,17-SWML-1.4,gc1661,,,,DRNAREA,Drainage Area,4.48,square miles,6.88,5090
7083,17-SWML-1.4,gc1661,,,,WATCAPINIL,Available_Water_Capacity_for_IN_and_IL,-999.99,percent,16.2,22.2
7084,17-SWML-1.4,gc1661,,,,QSSPERMTHK,Permeability_Index,-999.99,dimensionless,25.8,18500
7085,17-SWML-1.4,gc1661,,,,STATSPERM,Average_Soil_Permeability_from_STATSGO,-999.99,inches per hour,0.514,2.29
7086,17-SWML-1.4,gc1661,,,,LONG_CENT,Longitude of Basin Centroid,-999.99,decimal degrees,87.5,89.9
7087,17-SWML-1.4,gc1662,,,,DRNAREA,Drainage Area,4.48,square miles,5.49,5190
7088,17-SWML-1.4,gc1663,,,,DRNAREA,Drainage Area,4.48,square miles,6.8,4930
7089,17-SWML-1.4,gc1664,,,,DRNAREA,Drainage Area,4.48,square miles,6.8,4930
7090,17-SWML-1.4,gc1664,,,,WATCAPINIL,Available_Water_Capacity_for_IN_and_IL,-999.99,percent,11.1,19.6
7091,17-SWML-1.4,gc1664,,,,PRDECFEB00,Basin_Ave_Precip_Dec_Feb_PRISM_2000,-999.99,inches,2.66,3.66
7092,17-SWML-1.4,gc1665,,,,DRNAREA,Drainage Area,4.48,square miles,2.99,4680
7093,17-SWML-1.4,gc1666,,,,DRNAREA,Drainage Area,4.48,square miles,2.99,4070
7094,17-SWML-1.4,gc1667,,,,DRNAREA,Drainage Area,4.48,square miles,2.99,4070
7095,17-SWML-1.4,gc1667,,,,PRSEPNOV00,Basin_Ave_Precip_Sept_Nov_PRISM_2000,-999.99,inches,2.77,3.57
7096,17-SWML-1.4,gc1667,,,,QSSPERMTHK,Permeability_Index,-999.99,dimensionless,46.6,30100
7097,17-SWML-1.4,gc1560,,,,DRNAREA,Drainage Area,4.48,square miles,15.5,7782
7098,17-SWML-1.4,gc1560,,,,SSURGOC,SSURGO Percent Hydrologic Soil Type C,-999.99,percent,0.09,83.5
7099,17-SWML-1.4,gc1560,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,27.7,38
7100,17-SWML-1.4,gc1560,,,,RSD,Relative Stream Density,-999.99,dimensionless,0.22,0.49
7101,17-SWML-1.4,gc1560,,,,HYSEP,Hydrograph separation percent,-999.99,percent,20.3,78
7102,17-SWML-1.4,gc1560,,,,STREAM_VARG,Streamflow Variability Index from Grid,-999.99,dimensionless,0.21,0.76
7103,17-SWML-1.4,gc1560,,,,SSURGOB,SSURGO Percent Hydrologic Soil Type B,-999.99,percent,5.7,99.4
7104,17-SWML-1.4,gc1560,,,,SSURGOD,SSURGO Percent Hydrologic Soil Type D,-999.99,percent,0,57
7105,17-SWML-1.4,gc627,,,,CONTDA,Contributing Drainage Area,-999.99,square miles,2.06,12004
7106,17-SWML-1.4,gc627,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,15.74,43.38
7107,17-SWML-1.4,gc627,,,,SOILPERM,Average Soil Permeability,-999.99,inches per hour,0.318,5.9
7108,17-SWML-1.4,gc627,,,,BSLOPD,Mean Basin Slope degrees,-999.99,degrees,0.57,4.8
7109,17-SWML-1.4,gc1633,,,,DRNAREA,Drainage Area,4.48,square miles,14.9,1419
7110,17-SWML-1.4,gc1633,,,,SANDGRAVAF,Fraction of Sand and Gravel Aquifers,-999.99,dimensionless,0,0.212
7111,17-SWML-1.4,gc1633,,,,ELEV,Mean Basin Elevation,-999.99,feet,239,2120
7112,17-SWML-1.4,gc320,,,,DRNAREA,Drainage Area,4.48,square miles,1.61,149
7113,17-SWML-1.4,gc320,,,,DRFTPERSTR,Stratified Drift per Stream Length,-999.99,square mile per mile,0,1.29
7114,17-SWML-1.4,gc320,,,,MAREGION,Massachusetts Region,-999.99,dimensionless,0,1
7115,17-SWML-1.4,gc320,,,,BSLDEM250,Mean Basin Slope from 250K DEM,-999.99,percent,0.32,24.6
7116,17-SWML-1.4,gc1646,,,,DRNAREA,Drainage Area,4.48,square miles,11.2,1440
7117,17-SWML-1.4,gc1646,,,,SSURGOM,Percent_SSURGO_Soil_Organic_Matter,-999.99,percent,0.29,52.2
7118,17-SWML-1.4,gc1646,,,,BSLDEM10M,Mean Basin Slope from 10m DEM,-999.99,percent,0.46,5.99
7119,17-SWML-1.4,gc1647,,,,DRNAREA,Drainage Area,4.48,square miles,2.98,2960
7120,17-SWML-1.4,gc1647,,,,STORNWI,Percentage of Storage from NWI,-999.99,percent,2.44,48
7121,17-SWML-1.4,gc1647,,,,SSURGOC,SSURGO Percent Hydrologic Soil Type C,-999.99,percent,2.61,100
7122,17-SWML-1.4,gc1648,,,,DRNAREA,Drainage Area,4.48,square miles,7.65,2640
7123,17-SWML-1.4,gc1648,,,,PMPE,Precip_Minus_Potential_Evap,-999.99,millimeters,-132,203
7124,17-SWML-1.4,gc1648,,,,PFLATLOW,Flat_Lands_Below_Median_Elevation,-999.99,percent,4.88,56.9
7125,17-SWML-1.4,gc1649,,,,DRNAREA,Drainage Area,4.48,square miles,49,2400
7126,17-SWML-1.4,gc1649,,,,LC06CROP,Percent_Cultivated_Crops_from_NLCD2006,-999.99,percent,41.1,89.5
7127,17-SWML-1.4,gc1650,,,,DRNAREA,Drainage Area,4.48,square miles,2.28,1540
7128,17-SWML-1.4,gc1650,,,,LC06FOREST,Percent_Forest_from_NLCD2006,-999.99,percent,0.69,48.9
7129,17-SWML-1.4,gc1650,,,,PFLATLOW,Flat_Lands_Below_Median_Elevation,-999.99,percent,0,15.2
7130,17-SWML-1.4,gc1684,,,,CONTDA,Contributing Drainage Area,-999.99,square miles,6.4,2520
7131,17-SWML-1.4,gc1684,,,,SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,-999.99,percent,1.87,67.5
7132,17-SWML-1.4,gc1686,,,,CONTDA,Contributing Drainage Area,-999.99,square miles,7.74,1560
7133,17-SWML-1.4,gc1686,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,20.7,83.2
7134,17-SWML-1.4,gc1688,,,,CONTDA,Contributing Drainage Area,-999.99,square miles,28.1,2620
7135,17-SWML-1.4,gc1688,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,16.4,38.9
7136,17-SWML-1.4,gc1690,,,,CONTDA,Contributing Drainage Area,-999.99,square miles,24.4,2480
7137,17-SWML-1.4,gc1690,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,16.7,37.1
7138,17-SWML-1.4,gc1734,,,,DRNAREA,Drainage Area,4.48,square miles,3.14,4780
7139,17-SWML-1.4,gc1734,,,,JUNAVPRE,Mean June Precipitation,3.735,inches,3.59,5.33
7140,17-SWML-1.4,gc1734,,,,CENTROIDX,CENTROIDX,695459.5,meters,166000,658000
7141,17-SWML-1.4,gc1734,,,,CENTROIDY,CENTROIDY,4535215.7,meters,4560000,4920000
7142,17-SWML-1.4,gc1734,,,,CSL1085LO,10-85 slope of lower half of main channel,19.998,feet per mi,1.56,152
7143,17-SWML-1.4,gc1734,,,,MAR,Mean Annual Runoff in inches,20.62,inches,11.6,37.4
7144,17-SWML-1.4,gc1734,,,,SSURGOB,SSURGO Percent Hydrologic Soil Type B,29.665,percent,1.14,65.7
7145,17-SWML-1.4,gc1734,,,,JULAVPRE,Mean July Precipitation,3.322,inches,3.2,5.26
7146,17-SWML-1.4,gc1734,,,,MAYAVPRE,Mean May Precipitation,3.841,inches,3.15,5.68
7147,17-SWML-1.4,gc1734,,,,PRJUNAUG00,Basin average mean precip for June to August,11.047,inches,10.5,15.5
7148,17-SWML-1.4,gc1734,,,,JUNMAXTMP,Maximum June Temperature,78.264,degrees F,68.8,78.8
7149,17-SWML-1.4,gc1734,,,,SSURGOA,SSURGO Percent Hydrologic Soil Type A,56.837,percent,0.62,51.2
7150,17-SWML-1.4,gc1734,,,,EL1200,Percentage of Basin Above 1200 ft,0.0,percent,0,100
7151,17-SWML-1.4,gc1288,,,,DRNAREA,Drainage Area,4.48,square miles,0.367,590.347
7152,17-SWML-1.4,gc1288,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,65.5923,122.9843
7153,17-SWML-1.4,gc1288,,,,WATCAPORR,Available_Water_Capacity_OR_Risley,-999.99,inch per inch,0.12,0.23
7154,17-SWML-1.4,gc1289,,,,DRNAREA,Drainage Area,4.48,square miles,0.447,3938.223
7155,17-SWML-1.4,gc1289,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,37.0618,121.9655
7156,17-SWML-1.4,gc1289,,,,MINBELEV,Minimum Basin Elevation,-999.99,feet,0,2143.182
7157,17-SWML-1.4,gc1289,,,,WATCAPORR,Available_Water_Capacity_OR_Risley,-999.99,inch per inch,0.071,0.167
7158,17-SWML-1.4,gc1290,,,,DRNAREA,Drainage Area,4.48,square miles,3.604,2025.868
7159,17-SWML-1.4,gc1290,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,55.4959,101.2128
7160,17-SWML-1.4,gc1290,,,,MINTEMP,Mean Annual Min Temperature,-999.99,degrees F,35.419,41.821
7161,17-SWML-1.4,gc1291,,,,DRNAREA,Drainage Area,4.48,square miles,0.705,681.081
7162,17-SWML-1.4,gc1291,,,,ELEV,Mean Basin Elevation,-999.99,feet,1695.424,5192.051
7163,17-SWML-1.4,gc1291,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,31.1345,148.9373
7164,17-SWML-1.4,gc1291,,,,BSLOPD,Mean Basin Slope degrees,-999.99,degrees,5.533,25.841
7165,17-SWML-1.4,gc1291,,,,ELEVMAX,Maximum Basin Elevation,-999.99,feet,2648.2592,12291.1838
7166,17-SWML-1.4,gc1292,,,,DRNAREA,Drainage Area,4.48,square miles,0.604,8052.919
7167,17-SWML-1.4,gc1292,,,,OR_HIPERMA,OR Percent HighPerm Aquifer,-999.99,percent,0,10.1475
7168,17-SWML-1.4,gc1292,,,,WATCAPORR,Available_Water_Capacity_OR_Risley,-999.99,inch per inch,0.009,0.198
7169,17-SWML-1.4,gc1293,,,,DRNAREA,Drainage Area,4.48,square miles,7.042,7639.367
7170,17-SWML-1.4,gc1293,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,14.4905,33.1354
7171,17-SWML-1.4,gc1293,,,,ELEVMAX,Maximum Basin Elevation,-999.99,feet,3612.0857,11187.3569
7172,17-SWML-1.4,gc1294,,,,DRNAREA,Drainage Area,4.48,square miles,3.165,12239.38
7173,17-SWML-1.4,gc1294,,,,ELEV,Mean Basin Elevation,-999.99,feet,2776.328,7455.974
7174,17-SWML-1.4,gc1294,,,,PRECIP,Mean Annual Precipitation,-999.99,inches,22.246,57.8959
7175,17-SWML-1.4,gc1294,,,,ELEVMAX,Maximum Basin Elevation,-999.99,feet,4347.2594,12644.1866
7176,17-SWML-1.4,gc1295,,,,DRNAREA,Drainage Area,4.48,square miles,4.727,10976.832
7177,17-SWML-1.4,gc1295,,,,PRECIP,Mean Annual Precipitation,44.59,inches,11.974,36.5496
7178,17-SWML-1.4,gc1296,,,,DRNAREA,Drainage Area,4.48,square miles,18.324,1591.119
7179,17-SWML-1.4,gc1296,,,,PRECIP,Mean Annual Precipitation,44.59,inches,13.8701,80.1552
7180,17-SWML-1.4,gc1297,,,,DRNAREA,Drainage Area,4.48,square miles,8.061,2456.37
7181,17-SWML-1.4,gc1297,,,,DRNDENSITY,Basin Drainage Density,-999.99,dimensionless,0.465,0.819
7182,17-SWML-1.4,gc1297,,,,OR_HIPERMG,OR Percent HighPerm Geologic,-999.99,percent,0,100
7183,17-SWML-1.4,gc1297,,,,PRECIP,Mean Annual Precipitation,44.59,inches,33.6853,75.8026
7184,17-SWML-1.4,gc1297,,,,MINBELEV,Minimum Basin Elevation,-999.99,feet,378.4962,3438.2583
7185,17-SWML-1.4,gc1568,,,,DRNAREA,Drainage Area,4.48,square miles,2.39,1462
7186,17-SWML-1.4,gc1568,,,,LONG_OUT,Longitude of Basin Outlet,-999.99,degrees,74.99,81
7187,17-SWML-1.4,gc1568,,,,CARBON,Percent Carbonate,-999.99,percent,0,83.2
7188,17-SWML-1.4,gc1568,,,,PRECIP,Mean Annual Precipitation,44.59,inches,32.4,48.9
7189,17-SWML-1.4,gc1568,,,,MAXTEMP,Mean Annual Max Temperature,-999.99,degrees F,52.3,62
7190,17-SWML-1.4,gc1568,,,,STATSGORO,Drainage Runoff Number STATSGO,-999.99,dimensionless,2.8,5.44
7191,17-SWML-1.4,gc1568,,,,ROCKDEP,Depth to Rock,-999.99,feet,0,89
7192,17-SWML-1.4,gc1568,,,,IMPNLCD01,Percent Impervious NLCD2001,-999.99,percent,0.02,29.2
7193,17-SWML-1.4,gc1600,,,,DRNAREA,Drainage Area,4.48,square miles,0.52,294
7194,17-SWML-1.4,gc1600,,,,STRDENED,Stream Density Edited,-999.99,miles per square mile,0.94,3.49
7195,17-SWML-1.4,gc362,,,,DRNAREA,Drainage Area,4.48,square miles,0.209,850
7196,17-SWML-1.4,gc362,,,,PRECIP,Mean Annual Precipitation,44.59,inches,32.8,63.8
7197,17-SWML-1.4,gc362,,,,EL1200,Percentage of Basin Above 1200 ft,0.0,percent,0,100
7198,17-SWML-1.4,gc1111,,,,DRNAREA,Drainage Area,4.48,square miles,8.83,3041
7199,17-SWML-1.4,gc1112,,,,DRNAREA,Drainage Area,4.48,square miles,16.3,1516
7200,17-SWML-1.4,gc1112,,,,LONG_CENT,Longitude of Basin Centroid,-999.99,decimal degrees,79.618,82.023
7201,17-SWML-1.4,gc1113,,,,DRNAREA,Drainage Area,4.48,square miles,2.78,1619
7202,17-SWML-1.4,gc1113,,,,PRECIP,Mean Annual Precipitation,44.59,inches,42.3,61.4
7203,17-SWML-1.4,gc1265,,,,CONTDA,Contributing Drainage Area,-999.99,square miles,3.65,9056
7204,17-SWML-1.4,gc1265,,,,PREG_06_10,Jun to Oct Gage Precipitation,-999.99,inches,13,17.9
7205,17-SWML-1.4,gc1265,,,,ELEV,Mean Basin Elevation,-999.99,feet,1121,3188
7206,17-SWML-1.4,gc1266,,,,CONTDA,Contributing Drainage Area,-999.99,square miles,4.02,7159
7207,17-SWML-1.4,gc1266,,,,CSL10_85fm,Stream Slope 10 and 85 Method ft per mi,-999.99,feet per mi,2.07,27
7208,17-SWML-1.4,gc1266,,,,OUTLETELEV,Elevation of Gage,-999.99,feet,518,1190
7209,17-SWML-1.4,gc1266,,,,PREG_11_05,Nov to May Gage Precipitation,-999.99,inches,21.7,24.8
7210,17-SWML-1.4,gc1267,,,,CONTDA,Contributing Drainage Area,-999.99,square miles,8,2296
7211,17-SWML-1.4,gc1267,,,,ELEV,Mean Basin Elevation,-999.99,feet,625,1527
7212,17-SWML-1.4,gc1267,,,,CANOPY_PCT,Percent Area Under Canopy,-999.99,percent,8.41,83.5
7213,17-SWML-1.4,gc1267,,,,PRECIPOUT,Mean Annual Precip at Gage,-999.99,inches,38,58
7214,17-SWML-1.4,gc1612,,,,DRNAREA,Drainage Area,4.48,square miles,0.7,30
7215,17-SWML-1.4,gc1612,,,,ASANDGRAV,Area Underlain By Sand And Gravel,-999.99,square miles,0.001,30
7216,17-SWML-1.4,gc1612,,,,ATILL,Area of Till,-999.99,square miles,0.699,30
7217,17-SWML-1.4,gc1612,,,,MARCFSM,Mean Annual Runoff in cfsm,-999.99,cubic feet per second per square mile,1.1,854.7
7218,17-SWML-1.4,gc1612,,,,AWETSG,Wetland Area Underlain By Sand Gravel,-999.99,square miles,0,6.6
7219,17-SWML-1.4,gc1613,,,,DRNAREA,Drainage Area,4.48,square miles,30,520
7220,17-SWML-1.4,gc1613,,,,ASANDGRAV,Area Underlain By Sand And Gravel,-999.99,square miles,0.001,91.5
7221,17-SWML-1.4,gc1613,,,,MARCFSM,Mean Annual Runoff in cfsm,-999.99,cubic feet per second per square mile,1.1,854.7
7222,17-SWML-1.4,gc1613,,,,AWETSG,Wetland Area Underlain By Sand Gravel,-999.99,square miles,0,6.6
7223,17-SWML-1.4,gc1522,,,,DRNAREA,Drainage Area,4.48,square miles,1,1250
7224,17-SWML-1.4,gc1522,,,,STREAM_VARG,Streamflow Variability Index from Grid,-999.99,dimensionless,0.24,1.12
7225,17-SWML-1.4,gc1523,,,,DRNAREA,Drainage Area,4.48,square miles,1,1250
7226,17-SWML-1.4,gc1523,,,,STREAM_VARG,Streamflow Variability Index from Grid,-999.99,dimensionless,0.24,1.12
7227,17-SWML-1.4,gc1418,,,,DRNAREA,Drainage Area,4.48,square miles,2,2405
7228,17-SWML-1.4,gc1418,,,,RECESS,Recession Index,-999.99,days per log cycle,32,350
7229,17-SWML-1.4,gc1418,,,,PERMGTE2IN,Percent permeability gte 2 in per hr,-999.99,percent,2,98
7230,17-SWML-1.4,gc1418,,,,CLIMFAC2YR,Tennessee Climate Factor 2 Year,-999.99,dimensionless,2.307,2.455
7231,17-SWML-1.4,gc1418,,,,SOILPERM,Average Soil Permeability,-999.99,inches per hour,0.97,2.44
7232,17-SWML-1.4,gc1419,,,,DRNAREA,Drainage Area,4.48,square miles,1.3,14441
7233,17-SWML-1.4,gc1419,,,,RECESS,Recession Index,-999.99,days per log cycle,32,175
7234,17-SWML-1.4,gc1419,,,,CLIMFAC2YR,Tennessee Climate Factor 2 Year,-999.99,dimensionless,2.056,2.46
7235,17-SWML-1.4,gc1419,,,,SOILPERM,Average Soil Permeability,-999.99,inches per hour,0.45,9.72
7236,17-SWML-1.4,gc1419,,,,PERMGTE2IN,Percent permeability gte 2 in per hr,-999.99,percent,2,100
7237,17-SWML-1.4,gc1448,,,,DRNAREA,Drainage Area,4.48,square miles,0.92,150
7238,17-SWML-1.4,gc1448,,,,ELEV,Mean Basin Elevation,-999.99,feet,168,1287
7239,17-SWML-1.4,gc1448,,,,CRSDFT,Percent Coarse Stratified Drift,-999.99,percent,0.1,55.1
7240,17-SWML-1.4,gc1457,,,,DRNAREA,Drainage Area,4.48,square miles,3.26,689
7241,17-SWML-1.4,gc1457,,,,PREG_06_10,Jun to Oct Gage Precipitation,-999.99,inches,16.5,23.1
7242,17-SWML-1.4,gc1457,,,,TEMP,Mean Annual Temperature,-999.99,degrees F,36,48.7
7243,17-SWML-1.4,gc1566,,,,DRNAREA,Drainage Area,4.48,square miles,0.04,812
7244,17-SWML-1.4,gc1566,,,,BFREGNO,BFREGNO,-999.99,dimensionless,,
7245,17-SWML-1.4,gc1565,,,,DRNAREA,Drainage Area,4.48,square miles,0.14,941
7246,17-SWML-1.4,gc1567,,,,DRNAREA,Drainage Area,4.48,square miles,0.06,186
7247,17-SWML-1.4,gc1567,,,,BFREGNO,BFREGNO,-999.99,dimensionless,,
7248,17-SWML-1.4,gc1591,,,,DRNAREA,Drainage Area,4.48,square miles,0.965,111
7249,17-SWML-1.4,gc1592,,,,DRNAREA,Drainage Area,4.48,square miles,3.09,138
7250,17-SWML-1.4,gc1595,,,,DRNAREA,Drainage Area,4.48,square miles,2.92,298
7251,17-SWML-1.4,gc1745,,,,DRNAREA,Drainage Area,4.48,square miles,3.45,214
7252,17-SWML-1.4,gc1746,,,,DRNAREA,Drainage Area,4.48,square miles,2.57,216
7253,17-SWML-1.4,gc1593,,,,DRNAREA,Drainage Area,4.48,square miles,0.6,329
7254,17-SWML-1.4,gc1594,,,,DRNAREA,Drainage Area,4.48,square miles,0.6,329
7255,17-SWML-1.4,gc1594,,,,BSLDEM10M,Mean Basin Slope from 10m DEM,-999.99,percent,2.2,23.9
7256,17-SWML-1.4,gc1425,,,,DRNAREA,Drainage Area,4.48,square miles,0.52,396
