BASIN,LOCATION,RIVMILE,STATION,COLL_DATE,NAME,CREW,ARRIVETIME,WIDTH,DEPTH,CUR_SPD,TEMP,COND,DO,PERCENT_SAT,PH,CANOPY,SALINITY,SECCHI,EMBEDD,ROCK,RUBBLE,GRAVEL,SAND,SILT,CLAY,ALGAE_S,ALGAE_FIL,ALGAE_D,THICKNESS_D,MACRO,LGS_HAB_BNK,LGS_HAB_MAC,LGS_HAB_SNG,LGS_HAB_SUB,BOTTOM_TYPE,DOM_SUBSTRATE,WTRCLR_DRIVER,PHT_ID_UP,PHT_ID_DWN,EPHEM,PLECOP,TRICH,COLEOP,MEGALOP,ODONATA,CHIR,SIMUL,DECAPOD,GAMMAR,MOLLUSK,OLIGO,OTHERS,FIELD_WQA,HABITAT,NOTES,LANDUSE,SAMP,ORG_FOR_TOXICS,MICROTOX,HAB_PRESENT,PROJECT
12,CANE,0.5,,8/18/2015,,"Wright, Lemley",2:07:00 PM,40,0.2,50,24.44,130,7.83,93.7,7.75,9,,,40,20,50,20,5,5,,0,0,5,1,0,,,,,,,,14400967390003.jpg,14400967390004.jpg,1,0,0,1,0,0,0,0,1,1,1,0,"Gastropoda, worms",Very poor,Adequate,"Habitat maybe adequate, but flow regime not. Very few bugs. Very poor. There were not only no bugs (one lonely crayfish as I recall), but hardly any material in the net. The flow was very high. Not sure if this is flow controlled like West Canada Creek? B","Residential, Agricultural",Sampled,0,0,,RIBS_Scr
12,CARO,0.3,,8/18/2015,,"Wright, Lemley",3:31:00 PM,7,0.2,30,26.4,196,7.99,99.2,8.6,33,,,40,10,40,30,10,10,,0,0,20,1,0,,,,,,,,14400967390005.jpg,14400967390006.jpg,1,1,1,1,1,0,0,0,1,0,0,0,,Very good,Adequate,Sampled East-most channel. Great bugs.,"Residential, Agricultural",Sampled,0,0,,RIBS_Scr
12,CARO,7.9,,8/18/2015,,"Wright, Lemley",12:50:00 PM,15,0.2,50,23.85,173,9.14,108.3,8.19,67,,,50,5,60,20,10,5,,0,1,70,0,10,,,,,,,,14400967390001.jpg,14400967390002.jpg,1,1,1,1,0,0,0,0,1,0,0,0,,Good,Adequate,"100+ hay bails dumped down right bank (see photo), may want to notify the ECO's to checkout this site. Someone (farmer?) dumped over 100 bales of hay over the edge of the hill from an adjacent field, all of which have rolled into and along the edge of th","Agriculture, Residentialt",Sampled,0,0,,RIBS_Scr
12,CAYA,10.1,,8/18/2015,,"Wright, Lemley",8:21:00 AM,5,0.15,100,18.58,684,9.07,97.1,7.8,48,,,40,30,30,20,10,10,,0,1,10,,0,,,,,,,,14400967390007.jpg,14400967390008.jpg,1,1,1,1,0,0,0,0,1,1,0,0,Diptera,Good,Adequate,Good bugs,Commercial,Sampled,0,0,,RIBS_Int
12,LYMA,3.8,,8/18/2015,,JL/JD,2:16:00 PM,1,0.16,50,20.9,104,8.25,92.5,7.45,88,,,20,40,40,15,5,,,0,0,25,1,,,,,,,,,14401629390021.jpg,14401629390022.jpg,1,1,1,1,1,1,1,0,1,0,0,0,,Very good,Adequate,,"Agriculture Residential, Residential",Sampled,0,0,,RIBS_Scr
12,MATT,0.5,,8/18/2015,,"Wright, Lemley",9:28:00 AM,4,0.1,20,18.97,450,9.07,98.2,8.04,94,,,30,5,50,10,15,20,,0,1,5,1,0,,,,,,,,14400967390009.jpg,14400967390010.jpg,1,1,1,1,0,1,0,0,1,0,0,0,"Water striders, worms, Diptera",Good,Adequate,Good bugs,Residential/Residential.,Sampled,0,0,,RIBS_Scr
12,MOHK,112.9,,8/18/2015,,JL/JD,9:24:00 AM,15,0.36,50,23.2,289,6.44,75.2,7.17,88,,,10,10,20,60,10,,,1,1,100,2,5,,,,,,,,14401629390007.jpg,14401629390008.jpg,1,1,1,1,0,0,1,1,1,1,1,1,,Good,Adequate,,"Residential, Agriculture",Sampled,0,0,,RIBS_Int
12,MOHK,136.0,,8/18/2015,,JL/JD,12:34:00 PM,3,0.28,80,22.9,212,8.92,103.8,7.52,72,,,10,5,60,25,10,,,0,0,100,1,,,,,,,,,14401629390023.jpg,14401629390024.jpg,1,1,1,1,0,0,1,0,0,0,0,0,Tipulidae,Very good,Adequate,,Residential. Agriculture,Sampled,0,0,,RIBS_Scr
12,MOTH,0.4,,8/18/2015,,"Wright, Lemley",2:56:00 PM,2.5,0.05,20,27.45,451,5.62,71.1,8.27,94,,,40,20,20,30,15,15,,0,1,10,3,0,,,,,,,,14400967390011.jpg,14400967390012.jpg,1,1,1,1,0,0,0,0,0,0,0,0,Water strider,Good,Low flow,"Sampled 15 m downstream from bridge. Very low flow, kick sample difficult. Borderline poor habitat. Bugs limited with exception of beetles and snails (I think) and hardly sufficient flow to sweep bugs into the net. Rated as good due to EPT, but since not",Agricultural,Sampled,0,1,,RIBS_Scr
12,NMIL,6.2,,8/18/2015,,JL/JD,10:23:00 AM,6,0.22,60,22.3,352,8.3,95.4,7.85,10,,,40,40,40,15,5,,,0,1,100,2,0,,,,,,,,14401629390031.jpg,14401629390032.jpg,1,1,1,1,0,0,1,0,0,0,0,1,,Very good,Adequate,,Agriculture Residential.,Sampled,0,0,,RIBS_Scr
12,OTSQ,0.2,,8/18/2015,,"Wright, Lemley",4:30:00 PM,35,0.2,30,30,1262,7.84,104,8.28,9,,,50,30,30,10,10,20,,0,1,30,2,0,,,,,,,,14400967390013.jpg,14400967390014.jpg,1,1,1,1,0,0,1,0,1,0,0,0,,Good,Adequate,"Very high cond! Poor sample, lots of algae. Marginally good habitat. Discharge (sign and pipe) 30m downstream of site. Possible discharge 200m upstream. Very odd smells. Lots of trash. Heavily engineered shoreline. Ok bugs but again very few (lots of cray",Commercial,Sampled,0,0,,RIBS_Scr
12,PECC,0.8,,8/18/2015,,"Wright, Lemley",10:34:00 AM,8,0.1,30,19.5,130,9.9,107.9,7.77,76,,,50,40,30,10,15,5,,0,1,70,0,0,,,,,,,,14400967390015.jpg,14400967390016.jpg,1,1,1,1,1,1,0,0,1,0,0,0,Water strider,Very good,Adequate,"Not much material in net, lots of bugs. Great bugs  (I think it included ptnerarcys - aren't those the superbugs of great sites even though I'm sure I massacred the spelling).","Residential, Residential",Sampled,0,0,,RIBS_Scr
12,SIXM,1.3,,8/18/2015,,JL/JD,3:11:00 PM,2,0.12,40,20,469,8.67,95.5,7.2,35,,,5,,,80,15,5,,1,1,100,,5,,,,,,,,14401629390051.jpg,14401629390052.jpg,1,1,1,1,0,1,1,1,0,1,1,1,Tipulidae,Good,Impoundment,Beaver dam upstream of bridge,Residential.,Sampled,0,0,,RIBS_Scr
12,SPIT,2.3,,8/18/2015,,"Wright, Lemley",11:39:00 AM,4,0.05,30,21.54,314,7.77,88.4,7.82,92,,,40,5,50,30,10,5,,0,1,5,,0,,,,,,,,14400967390017.jpg,14400967390018.jpg,1,1,1,1,1,1,0,0,1,0,0,0,,Good,Adequate,"Caddis and water pennies numerous. Sampled 20m upstream from bridge, good bugs.",Residential,Sampled,0,1,,RIBS_Int
12,STRI,0.3,,8/18/2015,,JL/JD,1:37:00 PM,3,0.14,50,22.3,262,8.85,101.1,7.88,50,,,10,50,40,10,,,,0,1,100,2,,,,,,,,,14401629390067.jpg,14401629390068.jpg,1,1,1,1,0,0,1,0,0,0,0,0,,Very good,Adequate,,"Residential, Agriculture",Sampled,0,0,,RIBS_Scr
12,NMIL,0.5,,8/18/2015,,JL/JD,9:53:00 AM,11,0.16,50,22.2,353,8.55,98,7.7,15,,,0,80,10,10,,,,0,1,100,1,,,,,,,,,14401629390033.jpg,14401629390034.jpg,1,1,1,1,0,0,1,0,0,0,1,0,,Very good,Bedrock,,"Residential, Agriculture",Sampled,0,0,,RIBS_Scr
12,BARK,0.6,,8/19/2015,,JL/JD,10:58:00 AM,1,0.25,15,17.3,604,7.58,79,7.55,50,,,,,,,,,,0,1,,,60,2,2,1,2,Soft,Sand,,14401631630001.jpg,14401631630002.jpg,,,,,,,,,,,,,,,,Net jab,"Forest, residential",Sampled,,,,RIBS_Scr
12,CRNE,0.4,,8/19/2015,,JL/JD,8:00:00 AM,1.5,0.1,40,20.4,744,7.44,82.8,7.83,85,,,10,,30,60,10,,,0,0,100,1,,,,,,,,,14401629390013.jpg,14401629390014.jpg,1,1,1,1,0,0,1,0,0,0,0,0,,Very good,Adequate,,"Residential, Residential.",Sampled,0,0,,RIBS_Scr
12,NAIL_T,0.5,,8/19/2015,,JL/JD,1:40:00 PM,0.5,0.08,10,21.3,614,7.33,82.3,8.13,0,,,10,20,30,40,10,,,0,0,,1,,,,,,,,,14401629390029.jpg,14401629390030.jpg,1,0,0,1,0,0,1,0,1,0,1,1,,Poor,Low flow,Salamanders more than Jeff has ever seen,Residential. cemetery,Sampled,0,1,,TMDL
12,ORSK,0.9,,8/19/2015,,JL/JD,8:46:00 AM,12,0.22,65,21.9,689,7.42,84.9,8.14,31,,,30,30,60,8,2,,,0,1,100,,,,,,,,,,14401629390037.jpg,14401629390038.jpg,1,1,1,1,0,0,1,0,1,0,0,1,,Good,Adequate,,Residential. Residential,Sampled,0,1,,RIBS_Scr
12,ORSK,6.4,,8/19/2015,,JL/JD,10:02:00 AM,9,0.28,70,20.2,701,8.73,96.8,8.08,40,,,25,45,45,8,2,,,0,1,100,2,,,,,,,,,14401629390035.jpg,14401629390036.jpg,1,1,1,1,0,0,1,0,1,0,0,1,,Good,Adequate,,,Sampled,0,0,,RIBS_Scr
12,REAL,0.1,,8/19/2015,,JL/JD,4:00:00 PM,1,0.2,50,25.1,702,8.54,105.5,8.06,10,,,30,20,60,15,5,,,0,1,100,2,,,,,,,,,14401629390041.jpg,14401629390042.jpg,1,1,1,1,1,0,1,0,1,0,0,1,,Good,Adequate,,Urban,Sampled,0,0,,TMDL
12,SAUQ,1.7,,8/19/2015,,JL/JD,9:31:00 AM,6,0.18,70,20.3,864,8.85,98.4,8.08,42,,,30,5,70,20,5,,,0,1,100,1,,,,,,,,,14401629390047.jpg,14401629390048.jpg,1,1,1,1,1,0,1,0,1,0,0,1,,Good,Adequate,,Residential.,Sampled,0,0,,RIBS_Int
12,SAUQ,10.3,,8/19/2015,,JL/JD,1:02:00 PM,5,0.25,80,18.2,799,9.62,102.3,7.86,62,,,25,25,70,5,,,,0,1,100,2,,,,,,,,,14401629390045.jpg,14401629390046.jpg,1,0,1,1,0,0,1,0,0,1,0,1,,Poor,Adequate,,"Residential, Agriculture",Sampled,0,1,,RIBS_Scr
12,SAUQ,17.0,,8/19/2015,,JL/JD,11:47:00 AM,3,0.12,50,18.6,561,9.21,98.5,7.98,65,,,20,,70,25,5,,,0,1,100,2,,,,,,,,,14401629390043.jpg,14401629390044.jpg,1,1,1,1,1,0,1,0,0,0,0,1,,Very good,Adequate,,"Residential, Agriculture",Sampled,0,0,,RIBS_Scr
12,SGLN,0.1,,8/19/2015,,JL/JD,2:18:00 PM,2,0.08,10,17.5,681,3.35,35.3,7.54,55,,,10,10,60,25,5,,,0,1,100,2,,,,,,,,,14401629390049.jpg,14401629390050.jpg,1,1,1,1,0,0,1,0,0,0,0,1,Tipulidae,Good,Adequate,,Residential.,Sampled,0,0,,RIBS_Int
12,STER,0.1,,8/19/2015,,JL/JD,3:03:00 PM,3,0.12,50,27,551,6.22,75.3,8,46,,,25,20,60,15,5,,,0,1,100,2,,,,,,,,,14401629390055.jpg,14401629390056.jpg,1,1,1,1,0,0,1,0,0,0,0,0,,Very good,Adequate,,Residential. Agricultural,Sampled,0,0,,RIBS_Scr
12,WOCK,0.7,,8/19/2015,,JL/JD,3:29:00 PM,1.5,0.16,45,25.9,528,10.1,126.6,8.08,0,,,40,5,60,15,20,,,0,1,100,3,,,,,,,,,14401629390069.jpg,14401629390070.jpg,1,0,1,1,0,1,1,1,0,0,1,1,,Poor,Adequate,,Agriculture,Sampled,0,0,,RIBS_Scr
12,ALPL,16.1,,8/20/2015,,Onion Rickard,1:07:00 PM,5,0.04,30,23.9,336,10.3,121.6,7.94,67,,,30,10,50,30,10,,,0,0,50,0,,,,,,,,,14401764990001.jpg,14401764990002.jpg,1,1,1,1,1,1,0,0,1,0,0,1,,Good,Gravel,,Residential,Sampled,0,0,,RIBS_Scr
12,BIKE,0.2,,8/20/2015,,Onion Rickard,3:19:00 PM,2,0.2,20,22.73,926,10.8,124.5,8,70,,,,20,40,20,10,10,,0,0,30,2,0,,,,,,,,14401764990003.jpg,14401764990004.jpg,1,0,1,1,0,0,1,0,0,0,0,1,,Good,Gravel,,Residential recreation,Sampled,0,0,,RIBS_Scr
12,BRIM,0.5,,8/20/2015,,JL/JD,12:57:00 PM,1.5,0.16,60,27.8,1223,9.88,127.4,8.28,2,,,20,10,30,50,10,,,0,1,100,2,,,,,,,,,14401629390005.jpg,14401629390006.jpg,1,0,1,1,0,0,1,0,1,0,1,1,,Good,Adequate,,Agriculture Residential,Sampled,0,0,,RIBS_Scr
12,CAJO,5.1,,8/20/2015,,JL/JD,1:28:00 PM,4,0.14,50,28.1,1008,8.6,109.9,8.17,32,,,20,20,50,20,10,,,1,1,100,,,,,,,,,,14401629390009.jpg,14401629390010.jpg,1,0,1,1,0,0,1,0,1,0,1,1,,Good,Adequate,"Too many crayfish, highly turbid",Agriculture,Sampled,0,1,,RIBS_Scr
12,FOX,9.8,,8/20/2015,,Rickard onion,11:49:00 AM,13,0.6,80,25.57,390,12.39,151.5,8.23,10,,,25,40,30,10,10,,,0,0,40,1,,,,,,,,,14401764990005.jpg,14401764990006.jpg,1,1,1,1,1,1,0,0,1,0,0,0,,Good,Low flow,,Road,Sampled,0,0,,RIBS_Scr
12,FULM,1.9,,8/20/2015,,JL/JD,11:19:00 AM,3,1.6,50,23.7,575,8.47,96.7,8.35,45,,,25,10,60,25,5,,,0,1,100,,,,,,,,,,14401629390015.jpg,14401629390016.jpg,1,1,1,1,0,0,1,0,0,0,0,1,,Very good,Adequate,,Residential. Residential,Sampled,0,0,,RIBS_Scr
12,LRUE,0.1,,8/20/2015,,Onion Rickard,1:58:00 PM,0,0.1,30,24.55,501,9.71,116.6,7.35,100,,,,10,30,30,20,10,,0,0,10,,,,,,,,,,14401764990007.jpg,14401764990008.jpg,1,1,1,1,0,1,0,0,1,0,0,0,Leeches,Good,Gravel,Bridge construction happening downstream of collection. Washing bridge debris into stream and digging in stream with backhoe.,Residential,Sampled,0,0,,RIBS_Scr
12,MOYR,0.1,,8/20/2015,,JL/JD,8:29:00 AM,2,0.18,60,20.1,363,9.24,101.8,7.95,83,,,25,40,40,15,5,,,0,0,50,,,,,,,,,,14401629390027.jpg,14401629390028.jpg,1,1,1,1,0,0,1,0,1,0,0,0,,Very good,Adequate,,"Residential, Residential.",Sampled,0,0,,TMDL
12,POEN,2.0,,8/20/2015,,Onion rickard,9:41:00 AM,4,0.75,50,17.2,1070,13.5,,7.8,60,,,40,10,30,40,20,,,0,1,70,,20,,,,,,,,14401764990011.jpg,14401764990012.jpg,1,0,1,1,0,0,1,0,1,1,0,1,,Good,Gravel,,Parking lot,Sampled,0,0,,RIBS_Scr
12,STCR,4.1,,8/20/2015,,Onion Rickard,2:43:00 PM,,0.2,,25.4,712,9.14,108.1,7.91,,,,,,,,100,,,1,1,,,40,,,,,,,,14401764990015.jpg,14401764990016.jpg,0,0,0,1,1,1,1,0,0,1,1,1,,Poor,Sand,Low gradient Curly leaf pondweed,Residential,Sampled,0,0,,RIBS_Int
12,STLE,0.2,,8/20/2015,,JL/JD,10:38:00 AM,3,0.2,65,19.6,1044,10.41,114,8.27,52,,,40,10,70,15,5,,,0,1,100,,,,,,,,,,14401629390063.jpg,14401629390064.jpg,1,1,1,1,0,0,1,1,1,0,0,0,,Very good,Adequate,,Residential. Agriculture,Sampled,0,0,,RIBS_Scr
12,STLE,2.0,,8/20/2015,,JL/JD,10:07:00 AM,3,0.2,75,17.4,1169,10.2,106.8,8.15,60,,,40,30,40,25,5,,,0,1,100,2,,,,,,,,,14401629390057.jpg,14401629390058.jpg,1,0,1,1,0,0,1,1,0,0,0,0,,Good,Adequate,,Residential. Agriculture,Sampled,0,0,,RIBS_Scr
12,STLE,5.4,,8/20/2015,,JL/JD,9:20:00 AM,3,0.22,85,14.8,905,11.21,110.6,7.83,48,,,50,30,30,30,10,,,0,1,100,1,,,,,,,,,14401629390059.jpg,14401629390060.jpg,1,1,1,1,0,0,1,1,0,0,0,1,,Good,Adequate,Heavy algal mats,"Residential. Residential, Agriculture",Sampled,0,0,,RIBS_Scr
12,STLE_T,0.1,,8/20/2015,,JL/JD,9:49:00 AM,1.5,2,70,19.7,574,9.31,101.8,8.27,90,,,40,40,30,20,10,,,0,1,100,1,,,,,,,,,14401629390061.jpg,14401629390062.jpg,1,1,1,1,0,0,1,0,1,0,0,0,,Very good,Adequate,,Residential. Agriculture,Sampled,0,0,,RIBS_Scr
12,CAYA,4.7,,9/2/2015,,"Dh, JD, nf",12:30:00 PM,12,0.3,70,21.75,816,11.71,133.5,8.68,,,,40,30,35,20,10,5,,0,1,60,0,0,,,,,,,,14417157850003.jpg,14417157850004.jpg,1,0,1,1,0,0,1,1,0,1,0,0,Leeches,Good,Adequate,,"Residential,",Sampled,0,0,,RIBS_Int
12,DANA,0.2,,9/2/2015,,"Heitz, Donlon, Ferguson",8:39:00 AM,2,0.1,0,19.44,565,6.28,68,7.94,,,,20,30,20,25,15,10,0,0,0,50,0,0,,,,,,,,14417157850005.jpg,14417157850006.jpg,1,1,1,1,0,0,1,1,1,1,0,0,,Good,Low flow,Lots of trash,Agricultural,Sampled,0,0,,RIBS_Int
12,FLAT,0.2,,9/2/2015,,"Dh, JD, nf",10:57:00 AM,3,0.1,30,20.17,543,9.73,104.6,8.19,92,,,30,5,30,50,5,10,,0,1,100,2,,,,,,,,,14417157850009.jpg,14417157850010.jpg,1,1,1,1,0,0,1,0,1,0,0,0,,Very good,Adequate,,"Agricultural, Residential.",Sampled,0,0,,RIBS_Int
12,FLAT,6.6,,9/2/2015,,"Heitz, Donlon, Ferguson",9:57:00 AM,5,0.1,10,19.32,681,11.87,128.8,7.87,,,,25,20,30,40,10,,,0,0,60,2,0,,,,,,,,14417157850007.jpg,14417157850008.jpg,1,1,1,1,0,0,1,1,1,0,0,1,Tipulidae,Good,Low flow,"Upstream is bedrock, downstream turns into broken up rock. Kick 70 meters downstream.",Agricultural,Sampled,0,0,,RIBS_Scr
12,LASH,0.1,,9/2/2015,,"Dh, JD, nf",11:23:00 AM,3,0.1,20,17.89,594,9.25,97.6,7.73,3,,,35,5,35,40,10,10,,0,1,100,,,,,,,,,,14417157850011.jpg,14417157850012.jpg,1,0,1,1,0,1,1,0,1,1,0,1,"Tipulidae, millipede",Poor,Adequate,,"Agricultural, landfill",Sampled,0,0,,RIBS_Scr
12,BATV,10.1,,9/9/2015,,"Lope, HEITZ",9:30:00 AM,8,0.1,30,18.3,201,9.7,103,7.3,3,,,20,5,60,30,5,,,0,1,100,0,0,,,,,,,,14418880810003.jpg,14418880810004.jpg,1,1,1,1,0,1,1,0,1,0,0,0,Tipulids,Very good,Adequate,,"Commercial , Residential",Sampled,0,0,,RIBS_Scr
12,BEAR,1.5,,9/9/2015,,"Lope, HEITZ",10:50:00 AM,12,0.1,15,22.4,312,9.6,110,8,88,,,20,60,30,10,,,,0,0,50,,0,,,,,,,,14418880810005.jpg,14418880810006.jpg,1,1,1,1,0,0,1,0,1,0,0,0,,Very good,Low flow,Hiked down hill to stream from pull-off across from Suburban Propane,"Residential , Residential",Sampled,0,0,,RIBS_Scr
12,PLTR,3.9,,9/9/2015,,"Lope, HEITZ",11:56:00 AM,1,0.1,25,20.4,166,8.4,93,7.4,82,,,10,30,60,10,,,,0,1,100,,0,,,,,,,,14418880810011.jpg,14418880810012.jpg,1,1,1,1,0,1,1,0,1,0,0,0,Tipulids,Very good,Adequate,Low flow but enough for a kick,Agricultural,Sampled,0,0,,RIBS_Int
12,SCHO,82.9,,9/9/2015,,"Tang, smith, Rickard",12:35:00 PM,9,0.2,42,22.6,50,9.27,107.1,5.76,18,,,50,,,,,,,0,1,100,1,40,,,,,,,,14419134860003.jpg,14419134860004.jpg,1,1,1,1,1,1,1,0,0,0,0,0,,Very good,Adequate,Site access is far,Residential,Sampled,0,0,,RIBS_Scr
12,SCHO,86.6,,9/9/2015,,"Smith, Rickard, Tang",,2,0.1,63,23.5,53,7.78,91.7,6.19,8,,,40,,,,,,,0,1,100,2,25,,,,,,,,14419134860005.jpg,14419134860006.jpg,1,1,1,0,0,1,1,1,1,0,0,0,,Very good,Adequate,,Residential,Sampled,0,0,,RIBS_Int
12,SCHO,87.0,,9/9/2015,,"Smith, Rickard, Tang",10:40:00 AM,9,0.1,63,22.38,42,9.55,109.4,6.34,68,,,40,,,,,,,1,1,100,1,50,,,,,,,,14419134860007.jpg,14419134860008.jpg,1,1,1,0,1,1,1,0,0,0,0,0,,Very good,Adequate,,Residential,Sampled,0,0,,RIBS_Scr
12,SCOR,0.4,,9/9/2015,,"Lope, HEITZ",11:20:00 AM,1,0.1,20,21.7,148,7.8,88,7.4,70,,,10,40,30,20,10,,,0,0,70,,10,,,,,,,,14418880810015.jpg,14418880810016.jpg,1,1,1,1,0,0,0,0,1,0,0,0,,Very good,Low flow,"Very low flow, not much area to kick",Agricultural,Sampled,0,0,,RIBS_Scr
12,WPANT,0.5,,9/9/2015,,42.499 -74.535,2:00:00 PM,2.5,0.2,25,25.9,726,9.4,116,8.7,12,,,20,30,40,20,5,5,,0,1,100,0,0,,,,,,,,14418880810019.jpg,14418880810020.jpg,1,1,1,1,1,1,1,0,1,0,1,0,Tipulids,Very good,Adequate,Small Pump in water to draw out water,"Recreational, Residential",Sampled,0,0,,RIBS_Scr
12,BEVK,2.5,,10/2/2015,,"Lope, Heitzman",10:36:00 AM,4,0.15,55,8.1,188,14.2,120,6.3,95,,,40,20,30,35,15,,,0,1,100,,0,,,,,,,,14449331710005.jpg,14449331710006.jpg,1,1,1,1,0,1,1,0,0,0,0,0,Tipulids,Very good,Adequate,,Residential,Sampled,0,0,,RIBS_Scr
12,CANE,18.1,,10/2/2015,,"Lope, Heitzman",11:10:00 AM,40,0.55,120,10.9,15,12.1,109,6.9,5,,,40,50,40,8,2,,,0,0,100,0,0,,,,,,,,14449331710009.jpg,14449331710010.jpg,1,1,1,1,1,1,1,0,0,0,0,0,,Very good,Adequate,Kicked about 50 m above bridge. Small trib just below kick added too much flow & depth for safe sample,Residential,Sampled,0,0,,RIBS_Scr
12,CANE,8.3,,10/2/2015,,"Lope, Heitzman",11:48:00 AM,40,0.45,130,12.3,52,11.8,1,7.2,8,,,30,50,40,8,2,,,0,0,50,,10,,,,,,,,14449331710011.jpg,14449331710012.jpg,1,1,1,1,1,0,1,0,1,0,0,0,,Very good,Adequate,Kick about 40 m above bridge. Upstream raging & deep,Residential,Sampled,0,0,,RIBS_Scr
12,CANW,5.3,,10/2/2015,,"Lope, Heitzman",9:57:00 AM,40,0.5,80,13,192,11.4,108,6.3,4,,,30,40,50,10,,,,0,1,80,0,0,,,,,,,,14449331710017.jpg,14449331710018.jpg,1,1,1,1,0,0,1,0,0,0,0,0,,Very good,Adequate,,Residential,Sampled,0,0,,RIBS_Scr
12,GILT,1.4,,10/2/2015,,"Lope, Heitzman",12:20:00 PM,8,0.2,65,10.8,412,12.5,113,7.8,,,,25,60,30,5,5,,,0,1,85,,10,,,,,,,,14449331710021.jpg,14449331710022.jpg,1,1,1,1,1,0,1,0,1,0,0,0,Tipulids,Very good,Adequate,Some flow out of nearby wetland,Agricultural,Sampled,0,0,,RIBS_Scr
12,ASHC,2.8,,10/7/2015,,"Lope, Heitzman",10:52:00 AM,4,0.14,50,10.1,46,10.7,95.2,7.1,94,,,20,5,50,30,15,,,0,0,100,,0,,,,,,,,14449331710001.jpg,14449331710002.jpg,1,1,1,1,0,0,0,0,0,0,0,0,,,Adequate,,Residential,Sampled,0,0,,RIBS_Int
12,CANW,20.3,,10/7/2015,,"Lope, Heitzman",9:40:00 AM,40,0.38,80,14,115,9.1,88,6.9,6,,,30,40,50,8,2,,,0,1,100,1,0,,,,,,,,14449331710015.jpg,14449331710016.jpg,1,1,1,1,1,0,1,0,1,0,0,0,,Very good,Adequate,Moved site halfway between bridge k& fishing access parking lot due to depth & riffle,"Residential , Residential",Sampled,0,0,,RIBS_Scr
12,CLDB,0.1,,10/7/2015,,"Lope, Heitzman",10:09:00 AM,5,0.25,70,10.5,355,11.3,100.7,7.4,75,,,30,20,35,35,10,,,0,0,50,0,0,,,,,,,,14449331710019.jpg,14449331710020.jpg,1,1,1,1,0,0,1,0,0,0,0,1,,Very good,Adequate,,"Residential , commercial",Sampled,0,0,,RIBS_Int
12,BALU,0.1,,9/20/2016,,EM DH JL AO,3:37:00 PM,2,0.1,0,19.3,1043,2.5,28.1,7.1,92,0.5,0,35,0,70,20,0,10,0,0,1,100,2,0,,,,,,,,14749187190003.jpg,14749187190004.jpg,0,0,0,0,0,0,1,0,1,0,0,1,"Isopods, hirudiniae",Very poor,Adequate,"Nasty, huge chironomous, large catfish alive on bank, seemingly jumped out because its so shitty, rescued and put downstream by mohawk, if its smart it will not go back up ballou",Forest,Sampled,1,1,,RIBS_Scr
12,LASH,0.1,,9/20/2016,,EM JL DH AO,8:44:00 AM,3,0.1,29,16,567,6.3,64,7.1,8,0.3,0,20,0,30,60,5,5,0,0,1,100,2,0,,,,,,,,14749187190011.jpg,14749187190012.jpg,1,1,1,1,0,0,0,0,1,1,0,0,Tipulidae,Good,Adequate,"Water is pretty low, big stoneflies, surprising",Forest,Sampled,1,1,,RIBS_Int
12,MOHK,124.0,,9/20/2016,,"Onion, lojpsberger, heitzman, mosher",1:00:00 PM,30,0.2,100,22.7,200,8.7,100.1,7,17,0.1,0,30,0,60,30,5,5,0,0,1,100,1,0,,,,,,,,14749188800001.jpg,14749188800002.jpg,1,1,1,0,0,0,0,0,1,0,0,0,,Very good,Adequate,"Turbid, high, slight grey tinge",Forest,Sampled,0,0,,RIBS_Scr
12,MOHK,136.0,,9/20/2016,,EM JL AO DH,11:55:00 AM,30,0.2,167,18.5,185,9.1,97,7.3,31,0.1,0,25,20,35,45,0,0,0,0,0,100,1,0,,,,,,,,14749187190013.jpg,14749187190014.jpg,1,1,1,1,0,0,1,0,1,0,0,0,Tipulidae,Very good,Adequate,water high and fast,Residential,Sampled,1,1,,RIBS_Scr
12,NAIL,0.1,,9/20/2016,,EM AO JL DH,4:13:00 PM,5,0.1,88,19.7,1169,6.8,74,0.9,39,0.6,0,25,15,25,40,20,0,0,0,1,100,2,0,,,,,,,,14749187190015.jpg,14749187190016.jpg,1,0,0,0,1,0,1,1,0,0,0,1,Hirudinia,Poor,Adequate,"Nasty, high conductance",Commercial,Sampled,1,1,,RIBS_Scr
12,NMIL,0.5,,9/20/2016,,EM DH JL AO,10:40:00 AM,25,0.2,77,18,236,9.1,97,7.4,13,0.1,0,20,5,0,85,10,0,0,0,1,100,2,10,,,,,,,,14749187190017.jpg,14749187190018.jpg,1,1,1,1,0,0,0,0,0,1,1,0,,Good,Adequate,"Cows have access downstream, gravel and bedrock, good bugs",Forest,Sampled,1,1,,RAS
12,ORSK,0.9,,9/20/2016,,EM DH AO JL,1:39:00 PM,30,0.2,100,20,725,10.5,116,7.8,33,0.4,0,25,10,50,30,5,5,0,0,1,100,3,0,,,,,,,,14749188800005.jpg,14749188800006.jpg,1,1,1,1,0,0,1,0,1,0,0,0,Other diptera,Good,Adequate,"Lots of stoneflies surprisingly, thick periphyton",Residential,Sampled,0,0,,RAS
