row_index,instance_id,EVENT_SMAS_ID,MFDH_EVENT_SMAS_HISTORY_ID,BASIN,LOCATION,RIVERMILE,MFDH_EVENT_SMAS_SAMPLE_DATE,MFDH_BIOSAMPLE_COLLECT_METHOD,MFDH_BIOSAMP_COL_METHOD_NOTE,MFDH_EPHEMEROPTERA,MFDH_PLECOPTERA,MFDH_TRICHOPTERA,MFDH_COLEOPTERA,MFDH_MEGALOPTERA,MFDH_ODONATA,MFDH_CHIRONOMIDAE,MFDH_SIMULIIDAE,MFDH_DECAPODS,MFDH_GAMMARIDAE,MFDH_MOLLUSCA,MFDH_OLIGOCHAETA,MFDH_TIPULIDAE,MFDH_OTHERS,MFDH_OTHER,MFDH_FIELD_WATER_QLTY,MFDH_HABITAT,MFDH_LGS_HABITAT_BANK,MFDH_LGS_HABITAT_MACROPHYTE,MFDH_LGS_HABITAT_SNAG,MFDH_LGS_HABITAT_SUBSTRATE,MFDH_BOTTOM_TYPE,MFDH_DOMINANT_SUBSTRATE,MFDH_WATER_CLARITY_DRIVER,MFDH_MACRO_COMMENT
8051,13-WNORM_T13-1.9_20170711_8051,13-WNORM_T13-1.9_20170711,13-WNORM_T13-1.9,13,WNORM_T13,1.9,07/11/2017,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Other,-9999,-9999,-9999,-9999,NA,NA,NA,"Dry stream bed, current conditions in rest of basin are high water from recent rain, so this part of the trib is probably often dry. Water below small trib entering below tennis courts"
8052,09-REGI-2.3_20170712_8052,09-REGI-2.3_20170712,09-REGI-2.3,09,REGI,2.3,07/12/2017,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
8053,09-REGI-2.7_20170712_8053,09-REGI-2.7_20170712,09-REGI-2.7,09,REGI,2.7,07/12/2017,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
8054,09-REGI-2.8_20170712_8054,09-REGI-2.8_20170712,09-REGI-2.8,09,REGI,2.8,07/12/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Flowing hard. Will have to make sure they are still in water when flows come down
8055,09-REGI-3.1_20170712_8055,09-REGI-3.1_20170712,09-REGI-3.1,09,REGI,3.1,07/12/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
8056,09-REGI-3.3_20170712_8056,09-REGI-3.3_20170712,09-REGI-3.3,09,REGI,3.3,07/12/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
8057,09-REGI-4.0_20170712_8057,09-REGI-4.0_20170712,09-REGI-4.0,09,REGI,4.0,07/12/2017,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"Placed near where we thought was above riffle, water high"
8058,09-REGI-7.8_20170712_8058,09-REGI-7.8_20170712,09-REGI-7.8,09,REGI,7.8,07/12/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,High flows today
8059,13-WALK-2.1_20170718_8059,13-WALK-2.1_20170718,13-WALK-2.1,13,WALK,2.1,07/18/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,Deployed 2 Multiplates for WALK RAS across river from fishing pull off
8060,13-WALK-60.1_20170718_8060,13-WALK-60.1_20170718,13-WALK-60.1,13,WALK,60.1,07/18/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,Deployed 2 Multiplates for WALK RAS 40m below bridge
8061,13-LHUD-104.6_20170720_8061,13-LHUD-104.6_20170720,13-LHUD-104.6,13,LHUD,104.6,07/20/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
8062,13-LHUD-119.6_20170720_8062,13-LHUD-119.6_20170720,13-LHUD-119.6,13,LHUD,119.6,07/20/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,T,F,F,F,T,F,F,T,F,F,F,F,,NA,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
8063,13-LHUD-133.4_20170720_8063,13-LHUD-133.4_20170720,13-LHUD-133.4,13,LHUD,133.4,07/20/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,F,F,T,F,F,T,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
8064,13-CLAV-0.5_20170724_8064,13-CLAV-0.5_20170724,13-CLAV-0.5,13,CLAV,0.5,07/24/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,T,T,F,F,F,F,T,T,F,F,F,,Good,Bedrock,-9999,-9999,-9999,-9999,NA,NA,NA,Decent invert community except lacking stoneflies and scuds are present.
8065,16-GREE-2.5_20170724_8065,16-GREE-2.5_20170724,16-GREE-2.5,16,GREE,2.5,07/24/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,F,F,T,F,F,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"Beautiful reference site, nice bugs, good field chem."
8066,13-KIND-0.2_20170724_8066,13-KIND-0.2_20170724,13-KIND-0.2,13,KIND,0.2,07/24/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,T,F,T,F,F,F,F,F,F,F,,Very_good,NA,-9999,-9999,-9999,-9999,NA,NA,NA,"Bedrock mostly, made kicking hard. Bugs look good."
8067,13-NOST-0.3_20170724_8067,13-NOST-0.3_20170724,13-NOST-0.3,13,NOST,0.3,07/24/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,T,T,F,T,T,F,F,F,F,,Good,Other,1,1,1,1,Hard,Gravel,Turbidity,Low gradient stream
8068,13-ROLF-2.4_20170724_8068,13-ROLF-2.4_20170724,13-ROLF-2.4,13,ROLF,2.4,07/24/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,F,T,T,T,T,F,F,T,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
8069,13-STNY-0.8_20170724_8069,13-STNY-0.8_20170724,13-STNY-0.8,13,STNY,0.8,07/24/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,F,F,T,F,F,T,F,F,F,T,Sowbugs,Poor,NA,-9999,-9999,-9999,-9999,NA,NA,NA,Downstream of major bridge construction. Very turbid
8070,13-STNY-1.7_20170724_8070,13-STNY-1.7_20170724,13-STNY-1.7,13,STNY,1.7,07/24/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,F,T,F,T,F,F,F,F,F,F,F,,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Construction at bidge
8071,13-DOOD-0.4_20170725_8071,13-DOOD-0.4_20170725,13-DOOD-0.4,13,DOOD,0.4,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,F,F,F,T,F,F,F,F,F,F,F,,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Low biomass- not much in pan Waterfall upstream 75m- with deep area below
8072,13-EBCR-16.3_20170725_8072,13-EBCR-16.3_20170725,13-EBCR-16.3,13,EBCR,16.3,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,F,T,F,T,T,F,F,T,F,F,F,F,,Good,Adequate,2,2,2,2,Soft,Silt,Turbidity,Nice low gradient site
8073,15-HACK_E-1.5_20170725_8073,15-HACK_E-1.5_20170725,15-HACK_E-1.5,15,HACK_E,1.5,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,T,F,T,F,F,F,T,"Sowbugs, leeches",Poor,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Moved site from original location because there was no access- fenced
8074,13-HAVI-2.3_20170725_8074,13-HAVI-2.3_20170725,13-HAVI-2.3,13,HAVI,2.3,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,F,F,T,F,T,F,F,F,T,T,Tipulidae,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Herons under bridge
8075,13-MOOD-0.8_20170725_8075,13-MOOD-0.8_20170725,13-MOOD-0.8,13,MOOD,0.8,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,T,F,F,F,F,T,F,F,F,T,Leeches,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Yay- stoneflies in Moodna Creek
8076,13-PERR-1.5_20170725_8076,13-PERR-1.5_20170725,13-PERR-1.5,13,PERR,1.5,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,T,T,F,T,F,T,F,T,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
8077,13-QUAK-0.2_20170725_8077,13-QUAK-0.2_20170725,13-QUAK-0.2,13,QUAK,0.2,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,F,T,T,T,T,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Sandy stream method
8078,13-QUAS-0.3_20170725_8078,13-QUAS-0.3_20170725,13-QUAS-0.3,13,QUAS,0.3,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,F,T,F,F,F,F,F,T,F,F,F,T,"Leeches, crabs",Poor,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Moved site to 40 m above bridge Original site too deep Crab found in kick sample
8079,13-SAW-1.4_20170725_8079,13-SAW-1.4_20170725,13-SAW-1.4,13,SAW,1.4,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,T,F,F,F,T,F,F,F,F,F,T,T,Tipulidae,Very_poor,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"Several discharge pipes, assuming from storm drains, very little in sample"
8080,13-SHAB-0.3_20170725_8080,13-SHAB-0.3_20170725,13-SHAB-0.3,13,SHAB,0.3,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,F,T,F,T,F,F,F,F,F,F,F,,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Lots of ticks. Gross
8081,13-SPAR-7.1_20170725_8081,13-SPAR-7.1_20170725,13-SPAR-7.1,13,SPAR,7.1,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,T,F,F,F,F,F,T,F,F,F,T,T,Tipulidae,Good,Headwater,-9999,-9999,-9999,-9999,NA,NA,NA,"Small headwater. Very narrow channel, largebrovks"
8082,16-SWEL-0.1_20170725_8082,16-SWEL-0.1_20170725,16-SWEL-0.1,16,SWEL,0.1,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,T,F,F,F,F,F,F,F,F,,NA,Adequate,2,1,0,2,Hard,Sand,Turbidity,"Low gradient, very periphytous"
8083,16-SWMP-6.8_20170725_8083,16-SWMP-6.8_20170725,16-SWMP-6.8,16,SWMP,6.8,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Adequate,2,2,1,2,Hard,Sand,Susp_algae,Suspended algae
8084,16-WASS-1.2_20170725_8084,16-WASS-1.2_20170725,16-WASS-1.2,16,WASS,1.2,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,T,F,T,F,T,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Rusty crayfish
8085,13-WOOD-0.8_20170725_8085,13-WOOD-0.8_20170725,13-WOOD-0.8,13,WOOD,0.8,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,T,F,F,F,F,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
8086,13-WOOD-2.0_20170725_8086,13-WOOD-2.0_20170725,13-WOOD-2.0,13,WOOD,2.0,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Tipulidae,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Loads of perlidae
8087,13-WQUAS-9.8_20170725_8087,13-WQUAS-9.8_20170725,13-WQUAS-9.8,13,WQUAS,9.8,07/25/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,F,F,F,T,F,T,T,F,F,F,F,,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
8088,13-BASC_T17-2.4_20170726_8088,13-BASC_T17-2.4_20170726,13-BASC_T17-2.4,13,BASC_T17,2.4,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,T,T,F,F,T,F,F,F,F,F,T,T,Tipulidae,Good,Impoundment,2,2,2,2,Hard,Gravel,DOC,Stream is very small with a significant debris pile up on the upstream side of the bridge causing an impoundment. This site is borderline a low gradient stream but should be run as low gradient.
8089,13-CASP-1.7_20170726_8089,13-CASP-1.7_20170726,13-CASP-1.7,13,CASP,1.7,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,T,F,F,T,F,F,T,F,F,F,F,,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Smells like stp. Active quarry downstream
8090,13-CATS-6.2_20170726_8090,13-CATS-6.2_20170726,13-CATS-6.2,13,CATS,6.2,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,T,F,T,F,F,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Unpermitted discharge still exists here on the Northeast side of the Main St. bridge. Discharge YSI readings: Temp 19.7 Cond 520 pH 7.8 DO 30% DO 2.7mg/L  Bug sample looks diverse and nonimpacted. Sample was collected upstream of the discharge and so will not reflect the impacts from it.
8091,13-CNOP_T-0.1_20170726_8091,13-CNOP_T-0.1_20170726,13-CNOP_T-0.1,13,CNOP_T,0.1,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,T,F,T,F,F,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,SLUGZ!
8092,13-COEY-0.3_20170726_8092,13-COEY-0.3_20170726,13-COEY-0.3,13,COEY,0.3,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,T,F,F,T,T,F,T,T,F,F,F,,Good,Bedrock,-9999,-9999,-9999,-9999,NA,NA,NA,"All bedrock substrate, hard to find pockets of loose substrate to kick. Abundant algal growth over entire stream bed. Thick sediment deposition here as well. Downstream of quarry."
8093,13-CROI-2.3_20170726_8093,13-CROI-2.3_20170726,13-CROI-2.3,13,CROI,2.3,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,T,T,T,F,F,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"Nice bugs here, great diversity"
8094,13-CROI-16.2_20170726_8094,13-CROI-16.2_20170726,13-CROI-16.2,13,CROI,16.2,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,F,F,T,F,T,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Nice invertebrate community. Some algae present and quite a bit of silt deposition in the slower areas.
8095,13-EIGT-0.6_20170726_8095,13-EIGT-0.6_20170726,13-EIGT-0.6,13,EIGT,0.6,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,F,F,T,F,T,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"Beautiful invertebrate community, we live for these sites! Pteronarcys, Perlidae, Isonychia etc..."
8096,13-FISH-16.3_20170726_8096,13-FISH-16.3_20170726,13-FISH-16.3,13,FISH,16.3,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,T,T,F,F,F,F,,Very_poor,Adequate,2,2,0,2,Soft,Silt,Turbidity,Very little habitat. Slow deep channel
8097,13-GILO-0.1_20170726_8097,13-GILO-0.1_20170726,13-GILO-0.1,13,GILO,0.1,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Headwater,-9999,-9999,-9999,-9999,NA,NA,NA,"Very unproductive, very few bugs"
8098,13-HLKS-1.0_20170726_8098,13-HLKS-1.0_20170726,13-HLKS-1.0,13,HLKS,1.0,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,T,F,T,T,F,F,F,F,,Poor,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"Stp downstream, smelly, ponded below culvert"
8099,13-HUNT-1.9_20170726_8099,13-HUNT-1.9_20170726,13-HUNT-1.9,13,HUNT,1.9,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,T,F,T,F,F,T,F,F,F,F,,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"Very nice, scuds in sample though, drains into reservoir, feels remote but must drain from city"
8100,13-LATT-5.7_20170726_8100,13-LATT-5.7_20170726,13-LATT-5.7,13,LATT,5.7,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,T,T,F,F,,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Low productivity
8101,13-MANY-1.3_20170726_8101,13-MANY-1.3_20170726,13-MANY-1.3,13,MANY,1.3,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,F,F,T,F,T,F,F,F,F,T,Leeches,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Moved site downstream due to downed tree near culvert
8102,13-MONH-4.1_20170726_8102,13-MONH-4.1_20170726,13-MONH-4.1,13,MONH,4.1,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,T,F,F,F,F,T,F,F,F,F,T,Sowbugs,Poor,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Not much in pan
8103,13-OTTK-2.4_20170726_8103,13-OTTK-2.4_20170726,13-OTTK-2.4,13,OTTK,2.4,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,T,F,T,F,T,F,F,T,F,F,F,T,Leeches,Poor,Impoundment,-9999,-9999,-9999,-9999,NA,NA,NA,"Only 50m below impoundment, resident says the owner is thinking of removing the dam. Everything downstream is flat water"
8104,13-VERK-2.9_20170726_8104,13-VERK-2.9_20170726,13-VERK-2.9,13,VERK,2.9,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,T,F,T,F,T,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
8105,13-WALK_T44-3.0_20170726_8105,13-WALK_T44-3.0_20170726,13-WALK_T44-3.0,13,WALK_T44,3.0,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,T,F,F,F,F,F,T,F,F,F,T,"Sowbugs, leeches",Good,Gravel,-9999,-9999,-9999,-9999,NA,NA,NA,"Moved site to Scotchtown Rd, original site not assessable- all private residences. Site is a glorified ditch - almost all gravel"
8106,13-WAWA-4.5_20170726_8106,13-WAWA-4.5_20170726,13-WAWA-4.5,13,WAWA,4.5,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,F,F,F,F,T,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
8107,13-WBCR-0.5_20170726_8107,13-WBCR-0.5_20170726,13-WBCR-0.5,13,WBCR,0.5,07/26/2017,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,"Didymo present, not sampled"
8108,13-WPALG-3.4_20170726_8108,13-WPALG-3.4_20170726,13-WPALG-3.4,13,WPALG,3.4,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,F,F,T,F,T,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Pteronarcys
8109,13-WPLCK-9.8_20170726_8109,13-WPLCK-9.8_20170726,13-WPLCK-9.8,13,WPLCK,9.8,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,F,F,F,T,F,F,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"Small natural falls just upstream of riffle. Very nice site, low conductance and low biomass. Huge perlidae present"
8110,13-WSART-0.5_20170726_8110,13-WSART-0.5_20170726,13-WSART-0.5,13,WSART,0.5,07/26/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,Gross. Cool kingfisher hunting though
8111,13-BEER_W-0.2_20170727_8111,13-BEER_W-0.2_20170727,13-BEER_W-0.2,13,BEER_W,0.2,07/27/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,T,F,T,F,T,F,F,F,T,T,Tipulidae,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"Sampled above flume, 40m above bridge"
8112,13-BLKH-8.2_20170727_8112,13-BLKH-8.2_20170727,13-BLKH-8.2,13,BLKH,8.2,07/27/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,Adequate,0,0,2,2,Soft,Silt,Turbidity,"Bedrock partway in stream. No real banks, only macrophyte beds"
8113,13-BUSK-0.2_20170727_8113,13-BUSK-0.2_20170727,13-BUSK-0.2,13,BUSK,0.2,07/27/2017,Not_Sampled,,F,F,F,T,F,F,F,F,F,F,T,F,F,F,,NA,Low_flow,-9999,-9999,-9999,-9999,NA,NA,NA,"Almost no water, used pool under bridge for chemistry Did.Robertson kick- did not retain sample, beetles & snails in pan appeared terrestrial. No flow for kick sample."
8114,13-ESOP-4.4_20170727_8114,13-ESOP-4.4_20170727,13-ESOP-4.4,13,ESOP,4.4,07/27/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,F,T,F,F,F,T,F,F,T,F,F,F,F,,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,On east side of poison ivy island
8115,13-ESOP-28.7_20170727_8115,13-ESOP-28.7_20170727,13-ESOP-28.7,13,ESOP,28.7,07/27/2017,Other:Various_(Historical),Originally listed as 'Sampled' only; refer to macro species for specific collection method,T,T,T,T,T,F,T,F,F,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
