row_index,HFDH_EVENT_SMAS_HISTORY_ID,BASIN,LOCATION,RIVERMILE,HFDH_EVENT_SMAS_SAMPLE_DATE,HFDH_GRADIENT,HFDH_EPIFAUNAL_COVER,HFDH_EMBEDDEDNESS_POOLING,HFDH_VELOCITY_DEPTH_REGIME,HFDH_SEDIMENT_DEPOSITION,HFDH_FLOW_STATUS,HFDH_CHANNEL_ALTERATION,HFDH_RIFFLE_BEND_FREQUENCY,HFDH_LEFT_BANK_STABILITY,HFDH_RIGHT_BANK_STABILITY,HFDH_LEFT_BANK_VEG,HFDH_RIGHT_BANK_VEG,HFDH_LEFT_BANK_VEG_ZONE,HFDH_RIGHT_BANK_VEG_ZONE,HFDH_HABITAT_COMMENT,instance_id,EVENT_SMAS_ID
2562,15-RAMA-18.6,15,RAMA,18.6,09/06/2018,High,15,15,16,16,8,15,16,6,5,6,8,6,8,,15-RAMA-18.6_20180906_2562,15-RAMA-18.6_20180906
2563,13-WALK-44.4,13,WALK,44.4,09/06/2018,High,13,13,11,14,19,14,13,8,8,5,6,5,7,,13-WALK-44.4_20180906_2563,13-WALK-44.4_20180906
2564,17-BRNX-5.6,17,BRNX,5.6,09/11/2018,High,4,7,10,-9999,20,14,-9999,5,5,4,4,4,5,,17-BRNX-5.6_20180911_2564,17-BRNX-5.6_20180911
2565,17-BRNX-12.3,17,BRNX,12.3,09/11/2018,High,17,14,10,20,20,13,5,10,10,9,10,3,2,,17-BRNX-12.3_20180911_2565,17-BRNX-12.3_20180911
2566,17-BRNX-17.3,17,BRNX,17.3,09/11/2018,High,15,10,17,12,20,10,-9999,8,8,8,8,10,10,,17-BRNX-17.3_20180911_2566,17-BRNX-17.3_20180911
2567,17-BVBR-0.3,17,BVBR,0.3,09/11/2018,High,13,19,10,11,17,20,13,8,8,10,9,10,9,,17-BVBR-0.3_20180911_2567,17-BVBR-0.3_20180911
2568,17-BYRM-1.3,17,BYRM,1.3,09/11/2018,High,6,10,15,6,20,20,5,10,3,8,4,8,10,,17-BYRM-1.3_20180911_2568,17-BYRM-1.3_20180911
2569,17-CONQ-1.4,17,CONQ,1.4,09/11/2018,High,18,15,15,10,17,17,13,8,8,9,10,10,10,,17-CONQ-1.4_20180911_2569,17-CONQ-1.4_20180911
2570,17-CSHA-1.9,17,CSHA,1.9,09/11/2018,High,5,20,6,6,17,5,10,9,6,7,5,4,8,,17-CSHA-1.9_20180911_2570,17-CSHA-1.9_20180911
2571,17-LEMN-1.3,17,LEMN,1.3,09/11/2018,High,8,12,11,11,9,9,14,6,6,3,2,0,1,,17-LEMN-1.3_20180911_2571,17-LEMN-1.3_20180911
2572,17-MAMR-0.3,17,MAMR,0.3,09/11/2018,High,10,15,6,18,20,10,12,9,-9999,8,7,8,7,,17-MAMR-0.3_20180911_2572,17-MAMR-0.3_20180911
2573,17-MAMR-6.7,17,MAMR,6.7,09/11/2018,High,16,13,20,11,20,9,20,8,7,8,8,2,10,,17-MAMR-6.7_20180911_2573,17-MAMR-6.7_20180911
2574,17-MAMR_T12-0.7,17,MAMR_T12,0.7,09/11/2018,High,17,10,20,13,20,13,20,10,10,5,9,2,10,,17-MAMR_T12-0.7_20180911_2574,17-MAMR_T12-0.7_20180911
2575,17-MILR-5.3,17,MILR,5.3,09/11/2018,High,3,16,3,6,20,3,8,8,8,2,2,2,2,,17-MILR-5.3_20180911_2575,17-MILR-5.3_20180911
2576,17-NISS-6.0,17,NISS,6.0,09/11/2018,High,1,19,3,3,8,10,5,8,8,9,9,10,10,,17-NISS-6.0_20180911_2576,17-NISS-6.0_20180911
2577,17-RARI_T50-0.2,17,RARI_T50,0.2,09/11/2018,High,8,15,12,8,7,14,13,7,7,7,7,3,3,,17-RARI_T50-0.2_20180911_2577,17-RARI_T50-0.2_20180911
2578,17-RATT-0.1,17,RATT,0.1,09/11/2018,Low,16,13,12,11,20,10,10,7,8,8,9,4,5,,17-RATT-0.1_20180911_2578,17-RATT-0.1_20180911
2579,17-BLND-3.4,17,BLND,3.4,09/12/2018,High,10,10,7,19,20,1,17,10,9,0,3,0,1,,17-BLND-3.4_20180912_2579,17-BLND-3.4_20180912
2580,17-CARL-1.8,17,CARL,1.8,09/12/2018,Low,13,13,11,7,14,10,13,9,9,5,8,4,6,,17-CARL-1.8_20180912_2580,17-CARL-1.8_20180912
2581,17-CARM-9.0,17,CARM,9.0,09/12/2018,High,19,19,19,19,19,19,19,9,9,10,10,10,10,,17-CARM-9.0_20180912_2581,17-CARM-9.0_20180912
2582,17-EMED-0.4,17,EMED,0.4,09/12/2018,Low,13,5,5,9,12,4,6,8,8,5,5,1,1,,17-EMED-0.4_20180912_2582,17-EMED-0.4_20180912
2583,17-GREN-0.4,17,GREN,0.4,09/12/2018,High,11,19,10,13,14,12,17,8,5,4,7,5,7,,17-GREN-0.4_20180912_2583,17-GREN-0.4_20180912
2584,17-LREL_T8-0.5,17,LREL_T8,0.5,09/12/2018,High,17,19,16,20,20,17,17,10,10,7,10,2,8,,17-LREL_T8-0.5_20180912_2584,17-LREL_T8-0.5_20180912
2585,17-MASS-1.2,17,MASS,1.2,09/12/2018,High,8,15,9,12,16,10,11,6,8,2,7,1,8,,17-MASS-1.2_20180912_2585,17-MASS-1.2_20180912
2586,17-MIAN-13.3,17,MIAN,13.3,09/12/2018,High,17,13,20,13,20,15,15,10,7,10,8,10,10,,17-MIAN-13.3_20180912_2586,17-MIAN-13.3_20180912
2587,17-MIAN-14.2,17,MIAN,14.2,09/12/2018,Low,12,12,10,15,19,13,19,9,9,10,9,10,5,,17-MIAN-14.2_20180912_2587,17-MIAN-14.2_20180912
2588,17-MIAN_E_T5-0.4,17,MIAN_E_T5,0.4,09/12/2018,High,8,3,7,10,19,11,5,9,9,10,10,10,7,,17-MIAN_E_T5-0.4_20180912_2588,17-MIAN_E_T5-0.4_20180912
2589,17-MILI-2.9,17,MILI,2.9,09/12/2018,High,16,17,20,20,20,11,20,10,10,4,7,0,7,,17-MILI-2.9_20180912_2589,17-MILI-2.9_20180912
2590,17-OROW-0.6,17,OROW,0.6,09/12/2018,Low,16,13,10,14,17,10,8,8,8,9,6,5,3,,17-OROW-0.6_20180912_2590,17-OROW-0.6_20180912
2591,17-OROW-2.0,17,OROW,2.0,09/12/2018,Low,13,9,6,8,9,16,13,8,9,8,7,7,3,,17-OROW-2.0_20180912_2591,17-OROW-2.0_20180912
2592,17-PACH-0.4,17,PACH,0.4,09/12/2018,High,7,0,8,3,19,2,1,10,10,3,1,0,1,,17-PACH-0.4_20180912_2592,17-PACH-0.4_20180912
2593,17-PECN-7.6,17,PECN,7.6,09/12/2018,High,7,9,12,5,19,10,1,6,7,9,8,2,3,,17-PECN-7.6_20180912_2593,17-PECN-7.6_20180912
2594,17-PECN-12.4,17,PECN,12.4,09/12/2018,Low,16,14,8,18,20,20,10,10,10,10,10,10,10,,17-PECN-12.4_20180912_2594,17-PECN-12.4_20180912
2595,17-PECN_T6-0.8,17,PECN_T6,0.8,09/12/2018,High,19,14,10,14,18,19,19,10,10,10,10,10,10,,17-PECN_T6-0.8_20180912_2595,17-PECN_T6-0.8_20180912
2596,17-PENA-1.4,17,PENA,1.4,09/12/2018,Low,14,12,8,8,16,10,11,9,10,7,5,4,2,,17-PENA-1.4_20180912_2596,17-PENA-1.4_20180912
2597,17-SAMP-0.4,17,SAMP,0.4,09/12/2018,Low,13,9,7,6,12,10,7,10,9,7,8,2,4,,17-SAMP-0.4_20180912_2597,17-SAMP-0.4_20180912
2598,17-SANT-1.7,17,SANT,1.7,09/12/2018,Low,14,12,11,16,17,8,6,6,4,6,2,5,1,,17-SANT-1.7_20180912_2598,17-SANT-1.7_20180912
2599,17-SISO_T2-0.2,17,SISO_T2,0.2,09/12/2018,High,20,8,20,20,20,19,18,10,10,10,10,10,10,,17-SISO_T2-0.2_20180912_2599,17-SISO_T2-0.2_20180912
2600,17-SWML-1.4,17,SWML,1.4,09/12/2018,Low,7,6,1,1,15,12,6,9,9,9,9,9,2,,17-SWML-1.4_20180912_2600,17-SWML-1.4_20180912
2601,17-TUTL-2.1,17,TUTL,2.1,09/12/2018,High,5,5,-9999,4,13,3,9,8,8,6,6,4,4,,17-TUTL-2.1_20180912_2601,17-TUTL-2.1_20180912
2602,17-VALL-2.2,17,VALL,2.2,09/12/2018,High,3,18,2,3,15,2,0,9,9,0,0,0,0,,17-VALL-2.2_20180912_2602,17-VALL-2.2_20180912
2603,11-DURG-0.2,11,DURG,0.2,09/19/2018,High,20,19,17,18,15,20,17,9,10,10,10,10,10,,11-DURG-0.2_20180919_2603,11-DURG-0.2_20180919
2604,09-STRB-0.2,09,STRB,0.2,09/19/2018,High,19,18,7,18,10,20,18,10,10,10,10,10,10,,09-STRB-0.2_20180919_2604,09-STRB-0.2_20180919
2605,08-BUCC-0.1,08,BUCC,0.1,09/20/2018,High,20,16,14,10,8,20,17,10,10,10,10,10,10,,08-BUCC-0.1_20180920_2605,08-BUCC-0.1_20180920
2606,08-INDY-6.7,08,INDY,6.7,09/20/2018,High,13,14,16,12,14,14,17,4,7,9,7,10,6,,08-INDY-6.7_20180920_2606,08-INDY-6.7_20180920
2607,12-LDUAN_T1-0.1,12,LDUAN_T1,0.1,09/20/2018,High,14,14,10,17,15,12,13,10,10,3,6,1,4,,12-LDUAN_T1-0.1_20180920_2607,12-LDUAN_T1-0.1_20180920
2608,14-BISC-0.7,14,BISC,0.7,09/21/2018,High,19,14,19,14,18,20,16,7,7,9,9,10,10,,14-BISC-0.7_20180921_2608,14-BISC-0.7_20180921
2609,14-UNVR-51.0,14,UNVR,51.0,09/21/2018,High,13,16,15,14,17,19,18,9,8,10,9,10,9,,14-UNVR-51.0_20180921_2609,14-UNVR-51.0_20180921
2610,14-BUSH-0.6,14,BUSH,0.6,10/25/2018,High,15,18,14,16,13,12,17,5,7,8,6,9,7,,14-BUSH-0.6_20181025_2610,14-BUSH-0.6_20181025
2611,13-PATS-0.5,13,PATS,0.5,07/09/2019,High,10,6,5,15,15,14,17,4,4,6,6,3,3,,13-PATS-0.5_20190709_2611,13-PATS-0.5_20190709
2612,13-PATS-1.3,13,PATS,1.3,07/09/2019,High,14,6,11,17,17,8,15,7,7,8,8,6,6,,13-PATS-1.3_20190709_2612,13-PATS-1.3_20190709
2613,13-PATS-1.8,13,PATS,1.8,07/09/2019,High,11,11,5,17,20,7,12,7,10,9,0,10,0,,13-PATS-1.8_20190709_2613,13-PATS-1.8_20190709
2614,06-GREA_T1-0.3,06,GREA_T1,0.3,07/11/2019,High,-9999,15,16,13,14,19,20,7,8,7,7,10,9,,06-GREA_T1-0.3_20190711_2614,06-GREA_T1-0.3_20190711
2615,06-NANG_T65_2-0.1,06,NANG_T65_2,0.1,07/11/2019,High,15,10,11,10,16,13,20,5,5,6,6,10,4,,06-NANG_T65_2-0.1_20190711_2615,06-NANG_T65_2-0.1_20190711
2616,06-SANG_Tb-0.1,06,SANG_Tb,0.1,07/11/2019,High,13,12,5,8,5,3,5,3,5,2,7,0,0,,06-SANG_Tb-0.1_20190711_2616,06-SANG_Tb-0.1_20190711
2617,06-WACT_E_T4-0.5,06,WACT_E_T4,0.5,07/11/2019,High,6,11,7,7,3,2,5,6,0,7,0,0,4,,06-WACT_E_T4-0.5_20190711_2617,06-WACT_E_T4-0.5_20190711
2618,06-WACT_T3-0.2,06,WACT_T3,0.2,07/11/2019,High,13,13,15,10,17,14,12,5,5,5,6,10,1,,06-WACT_T3-0.2_20190711_2618,06-WACT_T3-0.2_20190711
2619,05-BULK-1.8,05,BULK,1.8,07/16/2019,High,15,9,15,16,15,17,14,7,6,8,8,5,2,,05-BULK-1.8_20190716_2619,05-BULK-1.8_20190716
2620,05-BWIN_T7_T2-0.4,05,BWIN_T7_T2,0.4,07/16/2019,High,17,15,8,15,6,17,17,4,6,6,6,4,2,,05-BWIN_T7_T2-0.4_20190716_2620,05-BWIN_T7_T2-0.4_20190716
2621,05-CATH_T9_3a-0.5,05,CATH_T9_3a,0.5,07/16/2019,High,3,6,3,3,1,10,2,7,7,8,8,4,3,,05-CATH_T9_3a-0.5_20190716_2621,05-CATH_T9_3a-0.5_20190716
2622,07-DUCH-0.3,07,DUCH,0.3,07/16/2019,High,17,18,18,18,18,18,19,9,9,9,9,8,9,,07-DUCH-0.3_20190716_2622,07-DUCH-0.3_20190716
2623,05-LATA-2.1,05,LATA,2.1,07/16/2019,High,6,12,6,12,18,17,15,10,10,2,3,5,2,,05-LATA-2.1_20190716_2623,05-LATA-2.1_20190716
2624,05-MCCO-0.1,05,MCCO,0.1,07/16/2019,High,19,17,19,18,16,20,20,8,8,10,10,10,10,,05-MCCO-0.1_20190716_2624,05-MCCO-0.1_20190716
2625,07-OWAL_T46-0.1,07,OWAL_T46,0.1,07/16/2019,High,17,18,13,18,18,19,19,9,8,9,8,3,2,,07-OWAL_T46-0.1_20190716_2625,07-OWAL_T46-0.1_20190716
2626,07-OWAL_T9-0.1,07,OWAL_T9,0.1,07/16/2019,High,14,15,9,10,14,17,16,8,7,7,8,4,4,,07-OWAL_T9-0.1_20190716_2626,07-OWAL_T9-0.1_20190716
2627,07-OWLI-3.0,07,OWLI,3.0,07/16/2019,High,14,17,15,13,19,17,18,6,6,8,9,5,4,,07-OWLI-3.0_20190716_2627,07-OWLI-3.0_20190716
2628,07-SCKR-0.1,07,SCKR,0.1,07/16/2019,High,15,16,6,16,7,-9999,13,9,10,7,7,7,8,,07-SCKR-0.1_20190716_2628,07-SCKR-0.1_20190716
2629,07-VENE-1.5,07,VENE,1.5,07/16/2019,High,10,11,6,12,18,18,4,9,9,9,9,9,3,,07-VENE-1.5_20190716_2629,07-VENE-1.5_20190716
2630,07-BSWP-0.1,07,BSWP,0.1,07/17/2019,High,18,17,16,12,16,17,19,7,8,9,3,9,2,,07-BSWP-0.1_20190717_2630,07-BSWP-0.1_20190717
2631,04-COHO_T41-0.1,04,COHO_T41,0.1,07/17/2019,High,4,8,4,4,15,17,20,10,10,10,10,2,5,,04-COHO_T41-0.1_20190717_2631,04-COHO_T41-0.1_20190717
2632,07-CTLE-0.1,07,CTLE,0.1,07/17/2019,High,10,10,9,18,15,5,17,9,9,4,4,1,1,,07-CTLE-0.1_20190717_2632,07-CTLE-0.1_20190717
2633,05-EASC-0.1,05,EASC,0.1,07/17/2019,High,10,11,9,12,11,14,17,9,8,8,7,4,1,,05-EASC-0.1_20190717_2633,05-EASC-0.1_20190717
2634,04-GRIM-6.3,04,GRIM,6.3,07/17/2019,High,17,14,16,15,20,20,20,10,10,10,10,5,8,,04-GRIM-6.3_20190717_2634,04-GRIM-6.3_20190717
2635,07-GROU-1.5,07,GROU,1.5,07/17/2019,High,20,17,19,18,17,19,19,9,9,9,8,9,5,,07-GROU-1.5_20190717_2635,07-GROU-1.5_20190717
2636,04-MILD_T7-0.3,04,MILD_T7,0.3,07/17/2019,High,13,12,14,17,20,12,20,10,10,10,10,1,1,,04-MILD_T7-0.3_20190717_2636,04-MILD_T7-0.3_20190717
2637,05-POST_T7-0.3,05,POST_T7,0.3,07/17/2019,High,12,14,15,15,4,15,20,7,3,8,5,1,10,,05-POST_T7-0.3_20190717_2637,05-POST_T7-0.3_20190717
2638,07-REED-0.1,07,REED,0.1,07/17/2019,High,16,17,12,7,10,20,16,10,6,9,9,5,5,,07-REED-0.1_20190717_2638,07-REED-0.1_20190717
2639,05-SAMO-1.7,05,SAMO,1.7,07/17/2019,High,15,11,15,13,20,17,20,10,10,10,10,6,10,UPDATED basin number to reflect accurate major basin.,05-SAMO-1.7_20190717_2639,05-SAMO-1.7_20190717
2640,07-SKAT_T2-0.1,07,SKAT_T2,0.1,07/17/2019,High,18,11,18,17,16,14,17,-9999,7,10,-9999,9,9,,07-SKAT_T2-0.1_20190717_2640,07-SKAT_T2-0.1_20190717
2641,07-SKAT_T5-0.1,07,SKAT_T5,0.1,07/17/2019,High,19,-9999,18,17,10,16,18,8,6,9,9,9,9,,07-SKAT_T5-0.1_20190717_2641,07-SKAT_T5-0.1_20190717
2642,07-SKAT_T89-0.2,07,SKAT_T89,0.2,07/17/2019,High,16,16,16,18,17,14,18,7,6,9,9,9,9,,07-SKAT_T89-0.2_20190717_2642,07-SKAT_T89-0.2_20190717
2643,07-SKAT_T93a-0.5,07,SKAT_T93a,0.5,07/17/2019,High,14,14,13,16,17,13,11,6,5,8,7,7,7,,07-SKAT_T93a-0.5_20190717_2643,07-SKAT_T93a-0.5_20190717
2644,04-SPRN_T7-0.1,04,SPRN_T7,0.1,07/17/2019,High,7,10,5,15,20,5,20,3,9,3,9,0,9,,04-SPRN_T7-0.1_20190717_2644,04-SPRN_T7-0.1_20190717
2645,04-TNCR-3.7,04,TNCR,3.7,07/17/2019,High,10,15,14,10,19,19,16,10,8,10,9,4,3,,04-TNCR-3.7_20190717_2645,04-TNCR-3.7_20190717
2646,07-BGST-0.1,07,BGST,0.1,07/18/2019,High,8,17,19,20,18,18,18,9,9,9,4,10,1,,07-BGST-0.1_20190718_2646,07-BGST-0.1_20190718
2647,07-CATH-0.6,07,CATH,0.6,07/18/2019,High,14,17,17,18,10,13,10,3,3,7,7,3,3,,07-CATH-0.6_20190718_2647,07-CATH-0.6_20190718
2648,07-GLNK-0.2,07,GLNK,0.2,07/18/2019,High,12,18,19,20,13,8,18,8,4,2,2,1,1,,07-GLNK-0.2_20190718_2648,07-GLNK-0.2_20190718
2649,07-KASH-0.3,07,KASH,0.3,07/18/2019,High,11,16,18,13,7,13,15,8,4,8,1,8,0,,07-KASH-0.3_20190718_2649,07-KASH-0.3_20190718
2650,07-KEUK-0.1,07,KEUK,0.1,07/18/2019,High,14,15,19,14,16,14,19,9,9,9,9,9,9,,07-KEUK-0.1_20190718_2650,07-KEUK-0.1_20190718
2651,04-MUDG_T72-0.3,04,MUDG_T72,0.3,07/18/2019,High,11,9,17,10,7,20,20,3,2,3,3,10,10,,04-MUDG_T72-0.3_20190718_2651,04-MUDG_T72-0.3_20190718
2652,04-SENP_T32-0.6,04,SENP_T32,0.6,07/18/2019,High,10,9,17,8,15,18,20,3,5,2,3,6,10,,04-SENP_T32-0.6_20190718_2652,04-SENP_T32-0.6_20190718
2653,07-THOL-1.8,07,THOL,1.8,07/18/2019,High,17,16,19,17,14,18,19,8,8,10,10,10,10,,07-THOL-1.8_20190718_2653,07-THOL-1.8_20190718
2654,04-BEBE-1.5,04,BEBE,1.5,07/23/2019,High,8,14,5,15,12,4,5,6,3,3,3,3,1,,04-BEBE-1.5_20190723_2654,04-BEBE-1.5_20190723
2655,04-BLAK-14.7,04,BLAK,14.7,07/23/2019,High,19,14,13,17,16,18,13,9,7,8,6,9,5,,04-BLAK-14.7_20190723_2655,04-BLAK-14.7_20190723
2656,04-BLAK-34.9,04,BLAK,34.9,07/23/2019,High,16,6,16,15,15,18,16,8,8,8,8,7,8,,04-BLAK-34.9_20190723_2656,04-BLAK-34.9_20190723
2657,04-BLAK_N_T1-1.1,04,BLAK_N_T1,1.1,07/23/2019,Low,16,15,7,16,15,14,8,8,7,9,9,6,5,,04-BLAK_N_T1-1.1_20190723_2657,04-BLAK_N_T1-1.1_20190723
2658,04-BLAK_T16-0.8,04,BLAK_T16,0.8,07/23/2019,Low,5,8,3,11,9,6,3,6,6,4,4,5,5,,04-BLAK_T16-0.8_20190723_2658,04-BLAK_T16-0.8_20190723
2659,04-CONE-1.9,04,CONE,1.9,07/23/2019,High,12,13,14,14,14,14,15,10,9,10,9,10,9,,04-CONE-1.9_20190723_2659,04-CONE-1.9_20190723
2660,04-GENS-35.1,04,GENS,35.1,07/23/2019,High,9,12,4,8,12,13,1,4,3,6,5,6,4,,04-GENS-35.1_20190723_2660,04-GENS-35.1_20190723
2661,04-HONY-11.8,04,HONY,11.8,07/23/2019,High,14,10,11,12,14,10,15,8,8,8,6,9,5,,04-HONY-11.8_20190723_2661,04-HONY-11.8_20190723
2662,04-HONY_T13-5.7,04,HONY_T13,5.7,07/23/2019,High,12,3,11,8,13,12,7,7,7,5,8,6,8,,04-HONY_T13-5.7_20190723_2662,04-HONY_T13-5.7_20190723
2663,04-HONY_T36-0.9,04,HONY_T36,0.9,07/23/2019,High,13,11,20,7,7,18,7,2,8,9,9,3,10,,04-HONY_T36-0.9_20190723_2663,04-HONY_T36-0.9_20190723
2664,04-HONY_T9-0.3,04,HONY_T9,0.3,07/23/2019,High,10,5,3,5,5,10,5,2,5,1,7,0,5,,04-HONY_T9-0.3_20190723_2664,04-HONY_T9-0.3_20190723
2665,04-JCOX_S-3.7,04,JCOX_S,3.7,07/23/2019,Low,10,10,10,20,10,10,10,6,10,10,10,5,5,,04-JCOX_S-3.7_20190723_2665,04-JCOX_S-3.7_20190723
2666,04-LCON-0.6,04,LCON,0.6,07/23/2019,High,13,17,10,19,11,-9999,16,9,9,6,9,8,10,,04-LCON-0.6_20190723_2666,04-LCON-0.6_20190723
2667,04-MCMI_S-5.0,04,MCMI_S,5.0,07/23/2019,Low,16,18,7,16,18,19,7,9,9,9,9,5,9,,04-MCMI_S-5.0_20190723_2667,04-MCMI_S-5.0_20190723
2668,04-MILH-3.7,04,MILH,3.7,07/23/2019,High,17,15,10,18,10,13,18,10,10,10,2,10,1,,04-MILH-3.7_20190723_2668,04-MILH-3.7_20190723
2669,04-MILH_T13-0.1,04,MILH_T13,0.1,07/23/2019,High,18,13,5,17,6,18,17,8,9,10,10,8,8,,04-MILH_T13-0.1_20190723_2669,04-MILH_T13-0.1_20190723
2670,04-OATK-1.5,04,OATK,1.5,07/23/2019,High,14,13,16,13,14,12,12,9,8,9,4,9,2,,04-OATK-1.5_20190723_2670,04-OATK-1.5_20190723
2671,04-OATK-4.2,04,OATK,4.2,07/23/2019,High,16,16,14,15,13,19,12,8,8,10,10,10,10,,04-OATK-4.2_20190723_2671,04-OATK-4.2_20190723
2672,04-RICM_T9-0.4,04,RICM_T9,0.4,07/23/2019,High,19,17,14,19,13,19,12,10,8,10,7,10,10,,04-RICM_T9-0.4_20190723_2672,04-RICM_T9-0.4_20190723
2673,04-UGNS_T30-1.2,04,UGNS_T30,1.2,07/23/2019,High,15,13,13,14,9,19,14,8,8,10,10,10,10,,04-UGNS_T30-1.2_20190723_2673,04-UGNS_T30-1.2_20190723
2674,04-WCONI-0.6,04,WCONI,0.6,07/23/2019,Low,15,10,10,10,17,15,5,8,10,3,9,6,10,,04-WCONI-0.6_20190723_2674,04-WCONI-0.6_20190723
2675,04-BADN-8.7,04,BADN,8.7,07/24/2019,High,13,15,10,15,14,13,17,9,9,7,9,5,7,UPDATED river mile from 9.6 to 8.7. Samplers had to move site.,04-BADN-8.7_20190724_2675,04-BADN-8.7_20190724
2676,04-BIDW_T4-0.6,04,BIDW_T4,0.6,07/24/2019,High,15,10,10,20,15,15,15,10,10,10,10,4,4,,04-BIDW_T4-0.6_20190724_2676,04-BIDW_T4-0.6_20190724
2677,04-BLCE-5.2,04,BLCE,5.2,07/24/2019,Low,12,10,12,14,14,14,7,8,8,9,8,9,8,,04-BLCE-5.2_20190724_2677,04-BLCE-5.2_20190724
2678,04-BUCK-2.0,04,BUCK,2.0,07/24/2019,High,15,16,7,16,5,13,16,9,9,5,5,3,3,,04-BUCK-2.0_20190724_2678,04-BUCK-2.0_20190724
2679,04-CNEA-6.5,04,CNEA,6.5,07/24/2019,High,10,8,8,7,9,13,4,5,4,5,6,3,2,,04-CNEA-6.5_20190724_2679,04-CNEA-6.5_20190724
2680,04-CNEA-10.1,04,CNEA,10.1,07/24/2019,High,10,7,8,12,10,12,15,3,2,3,4,5,6,,04-CNEA-10.1_20190724_2680,04-CNEA-10.1_20190724
2681,04-DUNN-0.1,04,DUNN,0.1,07/24/2019,High,14,17,14,16,15,15,19,10,10,10,7,10,6,,04-DUNN-0.1_20190724_2681,04-DUNN-0.1_20190724
2682,04-EKOY-2.2,04,EKOY,2.2,07/24/2019,High,8,11,6,18,15,13,17,6,7,8,9,6,9,,04-EKOY-2.2_20190724_2682,04-EKOY-2.2_20190724
2683,04-EKOY-10.4,04,EKOY,10.4,07/24/2019,High,16,-9999,14,16,14,17,17,8,8,7,6,4,4,,04-EKOY-10.4_20190724_2683,04-EKOY-10.4_20190724
2684,04-GENS-44.1,04,GENS,44.1,07/24/2019,Low,2,0,0,18,18,15,5,2,2,9,9,6,3,,04-GENS-44.1_20190724_2684,04-GENS-44.1_20190724
2685,04-LBRD-1.5,04,LBRD,1.5,07/24/2019,High,15,17,17,18,17,15,15,7,10,10,8,5,5,,04-LBRD-1.5_20190724_2685,04-LBRD-1.5_20190724
2686,04-MUCK-4.3,04,MUCK,4.3,07/24/2019,High,12,13,6,7,5,16,12,6,8,7,5,8,5,,04-MUCK-4.3_20190724_2686,04-MUCK-4.3_20190724
2687,04-PATG-0.3,04,PATG,0.3,07/24/2019,High,15,16,10,14,13,11,14,9,9,3,4,3,4,,04-PATG-0.3_20190724_2687,04-PATG-0.3_20190724
2688,04-PERL-1.0,04,PERL,1.0,07/24/2019,High,11,19,7,11,7,10,14,7,7,2,2,1,2,,04-PERL-1.0_20190724_2688,04-PERL-1.0_20190724
2689,04-RAGA-9.3,04,RAGA,9.3,07/24/2019,High,10,12,5,12,13,16,3,5,5,4,6,6,4,,04-RAGA-9.3_20190724_2689,04-RAGA-9.3_20190724
2690,04-RAGA_T40-0.2,04,RAGA_T40,0.2,07/24/2019,High,19,12,15,16,15,19,17,8,4,7,7,7,7,,04-RAGA_T40-0.2_20190724_2690,04-RAGA_T40-0.2_20190724
2691,04-RUSH-0.4,04,RUSH,0.4,07/24/2019,High,10,17,13,7,16,15,15,5,7,7,8,6,6,,04-RUSH-0.4_20190724_2691,04-RUSH-0.4_20190724
2692,04-SILO-3.6,04,SILO,3.6,07/24/2019,High,11,15,14,14,8,14,16,4,8,8,9,5,8,,04-SILO-3.6_20190724_2692,04-SILO-3.6_20190724
2693,04-TBRU-0.1,04,TBRU,0.1,07/24/2019,High,16,14,10,14,15,13,15,8,7,2,4,1,4,,04-TBRU-0.1_20190724_2693,04-TBRU-0.1_20190724
2694,04-TOML-0.8,04,TOML,0.8,07/24/2019,High,16,14,10,15,7,13,16,9,6,8,7,6,6,,04-TOML-0.8_20190724_2694,04-TOML-0.8_20190724
2695,04-UGNS-60.8,04,UGNS,60.8,07/24/2019,High,10,10,5,0,15,10,7,2,2,2,2,2,2,,04-UGNS-60.8_20190724_2695,04-UGNS-60.8_20190724
2696,04-UGNS-97.8,04,UGNS,97.8,07/24/2019,High,8,13,14,13,14,19,15,7,7,9,10,8,9,,04-UGNS-97.8_20190724_2696,04-UGNS-97.8_20190724
2697,04-WCOY-0.7,04,WCOY,0.7,07/24/2019,High,16,13,15,16,16,17,11,9,7,8,8,7,6,,04-WCOY-0.7_20190724_2697,04-WCOY-0.7_20190724
2698,04-WCOY-12.8,04,WCOY,12.8,07/24/2019,High,9,10,7,9,10,6,7,7,7,6,3,4,2,,04-WCOY-12.8_20190724_2698,04-WCOY-12.8_20190724
2699,04-WCOY-16.5,04,WCOY,16.5,07/24/2019,High,16,17,15,15,16,15,16,7,8,8,6,7,4,,04-WCOY-16.5_20190724_2699,04-WCOY-16.5_20190724
2700,04-WCOY_N-2.6,04,WCOY_N,2.6,07/24/2019,High,16,17,16,17,16,17,15,8,7,8,6,9,3,,04-WCOY_N-2.6_20190724_2700,04-WCOY_N-2.6_20190724
2701,04-WDIT-0.1,04,WDIT,0.1,07/24/2019,Low,5,5,7,8,7,17,11,4,3,9,2,9,2,,04-WDIT-0.1_20190724_2701,04-WDIT-0.1_20190724
2702,04-WOATK-53.3,04,WOATK,53.3,07/24/2019,High,16,11,18,18,17,16,17,9,8,9,7,3,7,,04-WOATK-53.3_20190724_2702,04-WOATK-53.3_20190724
